,acc_phone_x,acc_phone_y,acc_phone_z,acc_watch_x,acc_watch_y,acc_watch_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,gyr_watch_x,gyr_watch_y,gyr_watch_z,hr_watch_rate,labelOnTable,labelSitting,labelWashingHands,labelWalking,labelStanding,labelDriving,labelEating,labelRunning,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z,mag_watch_x,mag_watch_y,mag_watch_z,press_phone_pressure
2016-02-08 19:31:25.656222395,-7.2623498098859312,4.4541282030087626,-4.7383393122830224,-3.96395581823,-6.52721490166,3.51114349385,8.89329696669e-05,0.0486268286635,-0.0164557401438,0.010050285825,-0.0185551787617,0.00510163743823,160.761904762,0,0,0,0,0,0,1,0,6.75789473684,39.7206480558,16.9629810568,46.2385942173,11.4743322928,0.121054457163,-47.0275754422,1028.62024561
2016-02-08 19:32:25.656222395,-7.2582108612993892,4.6475685237229296,-5.0775389320548854,-3.89009462617,-7.24259092679,3.74575515966,-0.00802727723591,0.020399322202,0.000933625392627,0.00109092679128,-0.0278897975078,-0.00205013629283,164.451612903,0,0,0,0,0,0,1,0,0.0,39.2703440253,17.2999335217,47.7422901778,5.34041084067,0.286897980321,-52.6953219403,1028.60633451
2016-02-08 19:33:25.656222395,-4.2524455560148819,3.8020452252997106,-0.071981976023149707,-2.24620498534,-7.49198172043,1.65017556207,-0.0357554159087,0.0010961633868,0.0341658673723,-0.0137355816227,-0.00438670576735,-0.019277028348,170.590909091,0,0,0,0,0,0,1,0,67.8566433566,12.0724027916,-0.742422731805,28.0553838485,3.69608183079,10.0142163662,-36.4507628294,1028.52094056
2016-02-08 19:34:25.656222395,6.1403148974867721,2.3447474371693122,6.1476560846560853,-3.77541713331,-6.27294508301,4.14745859122,0.0122651508888,0.0666014882183,0.0130817693262,0.0251157284606,0.00375105609588,0.00384379605069,174.5,0,0,0,0,0,0,1,0,31.2816901408,-10.9379391723,6.15716470002,-37.3731992687,-32.9821397303,-25.8942391875,-40.0840483278,1028.59870423
2016-02-08 19:35:25.656222395,7.0299882654326096,1.9163021237914222,6.2574307908437321,-4.96545941431,-5.64976169418,5.0005608294,-0.00843123966942,0.0205614876033,-0.000344132231405,-0.0278856132075,-0.030889052673,-0.00436389544025,158.483870968,0,0,0,0,0,0,1,0,0.0,-7.90276457883,7.92144542283,-38.3786874896,-29.0733705124,-18.4543394911,-41.4635761589,1028.54477193
2016-02-08 19:36:25.656222395,7.1738812592959826,1.8892759048091226,6.1026460089241459,-4.34014635108,-6.44365078895,4.81831666667,-0.00852090563543,0.0199201784829,0.000161956701372,0.00721932938856,-0.0232339250493,-0.0134073964497,154.580645161,0,0,0,0,0,0,1,0,0.0,-8.15873337766,7.2576662234,-38.4677493351,-17.7263176326,6.26142531956,-32.5618980914,1028.53910915
2016-02-08 19:37:25.656222395,4.427897709418672,2.5377262052427021,6.7219797403456543,-2.70276734456,-7.84169183614,2.05610742435,-0.0163299429422,0.0459496402878,0.04531679484,-0.0134075119198,0.0148082125134,-0.0305906392916,155.375,0,0,0,0,0,0,1,0,57.6713286713,-17.9308275174,2.82459621137,-32.1894815553,-14.1849710983,14.0318794885,-26.612366439,1028.45671329
2016-02-08 19:38:25.656222395,-7.2186539574890407,2.7705325448680842,-3.48461508560086,-3.78656610401,-6.72515767392,3.61316118646,0.0361873139266,0.0134778365862,-0.00125355607013,0.0255638598888,-0.00417396819202,0.00643467655381,162.888888889,0,0,0,0,0,0,1,0,30.1690140845,5.86446143617,6.35446476064,28.6515159574,-10.7560083595,11.6024033438,-28.789968652,1028.51378873
2016-02-08 19:39:25.656222395,-8.1956272419208194,2.3395380609967766,-5.2833243243243251,-5.7617080435,-4.85376839424,5.35261242285,-0.00859414779302,0.0204216399405,-3.09142006943e-05,-0.00326805133732,-0.0236528852748,-0.00992083864015,173.9375,0,0,0,0,0,0,1,0,0.0,14.6202093719,8.2949551346,38.4303888335,-8.27598253275,5.57048034934,-33.08,1028.48146667
2016-02-08 19:40:25.656222395,-4.8526679345129811,1.7714918141227054,-3.5154874317843561,-3.18515499022,-6.2514797456,3.83824138943,-0.0363905242269,-0.0133297502894,0.0176179097073,-0.0162611545988,-0.0196381604697,-0.0134377690802,179.266666667,0,0,0,0,0,0,1,0,33.2007042254,3.33272727273,4.16438092072,31.2545753698,-5.14569883092,9.25248647705,-27.3624149363,1028.46955282
2016-02-08 19:41:25.656222395,7.2329798280423274,-4.1628834325396831,-5.2907236276455025,-1.53261561177,-7.89141007973,5.48734717984,-0.00848239087302,0.0204680886243,-0.000474041005291,0.00260990254946,0.00829402500246,-0.0154721921449,158.518518519,0,0,0,0,0,0,0,0,0.0,-13.154666002,-4.40552342971,41.4047457627,0.500525210084,-5.20098039216,-35.193627451,1028.47953846
2016-02-08 19:42:25.656222395,4.8250835537190078,-5.8855809917355373,-3.521762231404959,-0.74962380301,-7.0278285128,4.28173275357,-0.0109918181818,-0.0110366115702,0.00680892561983,0.00579011139339,-0.0463162986125,-0.0859702950948,156.333333333,0,0,0,0,0,0,0,0,0.0,-13.5089860372,9.0918849734,26.1365625,2.98544625636,12.258811152,-23.2475889883,1028.46940493
2016-02-08 19:43:25.656222395,2.0601749876012563,-1.9550920813357577,1.0978691519259385,1.43620635833,-6.31159417792,3.19912697501,-0.0201107712656,-0.00557253864595,-0.0982883359511,0.00517667336972,-0.0163230872355,-0.0182139232021,148.5,0,0,0,0,0,1,0,0,86.0561403509,-17.8042671984,2.53236291127,-11.2602691924,-13.4373802473,17.3436683505,-15.1489287581,1028.49974386
2016-02-08 19:44:25.656222395,8.7276377087121837,0.60615977847578106,4.0003194742932715,-3.71061951452,-3.64883169919,6.39441542123,0.00443027196826,0.0196973629826,0.00285310407539,-0.0160074250357,0.0114928129462,0.0541305092813,170.538461538,0,0,0,0,0,1,0,0,0.0,-87.4992055842,-31.0261924547,-54.3621239821,-6.28536712376,32.41815657,-68.1053636521,1028.57416197
2016-02-08 19:45:25.656222395,8.99831490205802,0.16292123315976528,3.4630884370609141,-5.38811984283,-4.37164803536,6.57935157171,0.0281067680357,0.0214182298984,0.0146417651434,-0.0078652259332,0.00686601178782,0.0201206286837,154.923076923,0,0,0,0,0,1,0,0,0.0,-96.9472959947,-28.8651653648,-38.0101047033,5.75923988842,55.6453974895,-61.5892608089,1028.47229825
2016-02-08 19:46:25.656222395,8.633003222075347,0.4482005122273629,4.1760138797091875,-4.24394616752,-7.03288947056,5.28036912288,-0.00267917045361,0.0213738742461,0.00160398248368,-0.00351145792177,0.00565320031608,-0.00819834057685,92.5581395349,0,0,0,0,0,1,0,0,0.0,-95.7205084746,3.48257228315,-45.4301395813,20.8362870679,55.8087383752,-44.686962625,1027.88605282
2016-02-08 19:47:25.656222395,8.8746799999999997,-0.040152561983471072,3.7069884297520659,-5.22177065303,-5.49451632573,5.66201052321,0.0214188775932,0.0208437060914,0.0106150095049,-0.0158580841857,0.0204589889851,0.0196971872541,92.25,0,0,0,0,0,1,0,0,0.0105263157895,-87.8559022931,-17.1254735793,-61.1683748754,4.78306970276,44.2762037198,-65.6313227881,1027.85203158
2016-02-08 19:48:25.656222395,8.5856104636746853,-0.091521613356475739,4.4276893131663773,-4.77866176325,-7.0196268141,5.01424582881,-0.0227464043644,0.0213352620268,-0.00540725739792,0.00898874518709,0.0184488103465,-0.0201897521967,93.0882352941,0,0,0,0,0,1,0,0,0.0,-49.6393053016,-5.63002825328,-34.0615223533,7.03311722446,58.1016295777,-58.1810057824,1026.66282042
2016-02-08 19:49:25.656222395,8.7278321903660228,-0.3495121870610593,3.9270794844253492,-5.07614645421,-6.52598170552,5.49320143602,0.0133950760079,0.0202129874422,0.00770274289491,-0.0077043375627,0.00295741123242,0.0154959181666,92.0909090909,0,0,0,0,0,1,0,0,0.0,15.0181256231,-9.11468594217,13.1970189432,1.71009430667,55.5174641984,-60.9383513797,1022.79131228
2016-02-08 19:50:25.656222395,8.8214554169076944,-0.28350970994132718,3.8804173208825716,-3.49422296382,-3.91845385955,7.20502292513,0.0146429220726,0.0161127179572,0.0105436740765,-0.00511723737667,-0.0140840588121,-0.000931418069259,87.4242424242,0,0,0,0,0,1,0,0,0.0,8.14623130608,-22.6504985045,28.6068594217,-14.079144199,50.6253261437,-70.5647938772,1015.75571579
2016-02-08 19:51:25.656222395,8.6140489620378791,-0.13460251426680997,4.233882391861715,-4.23756271352,-3.61676534895,7.20987076623,-0.0235085586703,0.0214532374101,-0.00926064665509,0.0145331381162,0.0316676427526,-0.0198273304051,95.1351351351,0,0,0,0,0,1,0,0,0.0,7.58685942173,-31.5592023928,29.4038484546,-10.4052832812,53.5700382343,-70.4487313173,1012.83696842
2016-02-08 19:52:25.656222395,8.4194370915708507,0.48587873273223597,4.060791380593928,-3.97113922098,-3.97710528346,6.5699138064,0.0787145574855,0.0514809760132,0.074693961952,-0.0421353644427,-0.0357915541843,0.101672194369,95.7173913043,0,0,0,0,0,1,0,0,28.1338028169,12.3251487452,-18.9357586837,23.3984444075,3.81182608696,35.2674782609,-62.5196521739,1011.9856338
2016-02-08 19:53:25.656222395,6.2152259130722198,-0.99038076351016391,-3.6029410841183274,-2.59133024367,-7.41550482561,2.30837477305,0.0297737564039,-0.0618558915882,0.00116683192861,-0.0600156712852,-0.0419861442905,-0.0108103201147,96.1111111111,0,0,0,0,0,1,0,0,126.996478873,-19.0012861416,17.2318544367,13.8755034895,19.0877192982,47.2555150252,-9.92044467605,1012.13492982
2016-02-08 19:54:25.656222395,-0.10729882586406483,-9.8836505705308415,0.14102951876963785,7.80957243782,-4.09059150295,3.60940491629,0.0239788324789,0.0644112783198,-0.0781607408632,0.02402883964,-0.025063195587,-0.0463566244072,73.962962963,0,0,0,0,0,0,0,0,0.0,25.0144257936,41.8585308293,-40.7335083929,-6.95608817355,7.55930720784,-19.766969909,1012.17382105
2016-02-08 19:55:25.656222395,-0.1392974202083678,-5.1134812303621624,0.94011402348271866,5.09124992749,-6.02308885236,1.88170840182,0.0446180750786,0.131371671903,-0.135625764842,-0.0223006864546,0.0254953108382,0.0205363047472,72.66,0,0,0,0,1,0,0,0,183.514084507,20.9154196443,22.1532225361,-38.1634302809,-15.2603052096,26.933520435,1.89282582003,1012.11483509
2016-02-08 19:56:25.656222395,-1.7620838501612504,9.5397041263540903,-1.5855291490945176,5.71091534749,-7.1696726834,1.10945666023,-0.00670363019929,-3.46481435541e-05,-6.56578185727e-05,-0.012078957529,0.0123888996139,-0.0292010617761,81.3191489362,0,0,0,0,1,0,0,0,0.0,19.7329200598,-49.9339903606,14.3900282533,-36.5182841069,26.3813291139,-3.46220112518,1012.10365493
2016-02-08 19:57:25.656222395,-1.0861171267978178,8.2048013721276245,0.71317556620929079,6.52699951281,-5.08883874111,0.806699308194,0.0124901652893,0.0848209917355,0.111288677686,0.0123127740427,0.0083866315892,-0.00603575952451,92.6829268293,0,0,0,1,1,0,0,0,1451.1443662,11.700109671,-40.8921535394,-5.64787637089,-38.9857419468,14.4178841753,-6.13976412603,1012.07787018
2016-02-08 19:58:25.656222395,0.0058506944444444335,9.7692786044973552,-0.63935276124338636,8.12496294863,-3.16825268453,4.83664254619,0.0151701388889,-0.0255901124339,0.0627310681217,0.0178821708426,0.0138419270581,-0.0296648931024,121.205882353,0,0,0,1,0,0,0,0,0.0,1.56419810537,-47.4767126475,13.2423699518,-45.4883144476,8.04656515581,-10.2129957507,1012.05727113
2016-02-08 19:59:25.656222395,-0.013243241008681282,9.6894915254237297,-0.67918776353865229,8.39489592192,-3.11428343641,4.66382817936,0.0112750124028,-0.0283611708285,0.0677382172978,0.00567955160417,0.00926749130267,-0.0286661190568,163.307692308,0,0,0,1,0,0,0,0,0.0,2.56941176471,-48.1490727817,12.4040279163,-45.9664953023,7.20563729835,-9.56957986173,1012.15011888
2016-02-08 20:00:25.656222395,-0.054779872653601264,9.6796826263127436,-0.71592483254775485,8.47358046088,-3.45107300542,4.34624777304,0.013510625982,-0.0304344662201,0.0667719341768,0.0139380265324,0.00994858138859,-0.00620451244311,154.64516129,0,0,0,1,0,0,0,0,0.0,3.43615422968,-48.9170317434,11.3007212897,-45.3278198135,7.14165053669,-9.64085870139,1012.33166197
2016-02-08 20:01:25.656222395,-0.079365103003226606,9.6704795234549525,-0.71939273599735243,8.62440320388,-3.11068834951,4.72597145631,0.0224124069479,-0.0334532671629,0.070841108354,0.00958737864078,0.0130826213592,-0.00707970873786,158.148148148,0,0,0,1,0,0,0,0,0.0,6.9636496593,-48.6981718464,8.03144424132,-44.3731788661,2.10128137616,-11.3838862559,1012.56220702
2016-02-08 20:02:25.656222395,0.26379553534518402,0.016881852004961603,1.4662716825134356,6.18047223027,-5.33107350526,0.772462861006,0.0684328234808,0.155243075651,0.0370005787516,-0.0152525837921,0.00053066743939,-0.0122057374674,138.454545455,0,0,0,1,1,0,0,0,699.440140845,-3.41156390228,-1.97261093568,-15.845314941,-26.327865992,21.8874541965,10.5772116559,1013.03397535
2016-02-08 20:03:25.656222395,-1.4896072904612332,9.6159684245329817,-1.3680239709042816,-1.82908579479,-4.39397366887,8.50099193548,-0.0036845498884,-0.00775506323882,0.00243291725221,0.0209410221531,0.00957928488146,-0.00897998445394,97.3,0,0,0,0,1,0,0,0,0.0,6.75137065958,-50.140491776,19.3044293072,13.8480478368,31.6871262751,-41.8093563138,1013.23571678
2016-02-08 20:04:25.656222395,-1.3090974782968168,9.6466626705250107,-1.3476464654816041,-2.18694641288,-4.66894123963,8.34314280137,-0.0120974782968,0.0450458040513,-0.00308813559322,-0.00572942898975,-0.00566686188385,0.00601825280625,81.4657534247,0,0,0,0,1,0,0,0,0.0,-4.0233305634,-52.2808509224,15.6385108858,24.8172517199,20.2130887282,-45.0661492327,1013.24927113
2016-02-08 20:05:25.656222395,-1.4626454733360894,8.5294860686233989,0.46810392724266214,-1.08804919953,-5.70892493167,5.56459127294,-0.00407301141062,0.0325455597817,0.0100229866049,0.00718986723936,0.0697956852792,-0.0428166731745,95.0588235294,0,0,0,0,1,0,0,0,417.754385965,1.1710667996,-45.1478664008,6.02988035892,14.0115146147,29.5020372011,-27.2221434898,1013.21291579
2016-02-08 20:06:25.656222395,0.0028268674001158058,9.6786143601621308,-0.10513731491438497,8.23321769432,-4.4390465589,4.11595799051,-0.0379432495036,0.017774404368,-0.0808113831899,0.00248407704966,-0.0115903591133,0.00884677185171,129.744897959,0,0,0,0,0,0,0,0,0.0212014134276,-10.25252119,-48.7932624231,-2.69267076616,-19.3798381422,9.45460942998,-6.85168895144,1012.86853873
2016-02-08 20:07:25.656222395,0.20324115117433011,-1.5545725272907704,3.0576365365530926,5.4333793708,-8.04290922373,0.920958313042,-0.0150568877129,-0.00940623449644,0.0196768645609,-0.193775981299,-0.013935521574,0.0543700204539,157.234042553,0,0,0,0,0,0,0,1,1317.6,-6.43022931206,3.27355932203,-5.64276171486,1.44019642231,29.2383374255,-9.4031918625,1012.76194386
2016-02-08 20:08:25.656222395,0.34953008264462815,-7.5171941322314053,0.90846677685950417,8.05159961315,-9.08881808511,5.5499368472,0.0622346913478,0.0169711594083,-0.102721427981,-0.557569287303,-0.0734923121555,0.185968088193,165.375,0,0,0,0,0,0,0,1,0.0,-0.0748279873691,42.015276716,12.585590826,-19.1924841214,7.85021171489,-35.3399788285,1011.97183158
2016-02-08 20:09:25.656222395,-0.080769898338705695,-7.6599683444912801,0.94842887841970425,8.28111280458,-9.07385836327,5.87574342297,0.0570454545455,0.0431708264463,-0.137233057851,-0.685172135922,-0.0747770873786,0.151678446602,180.664,0,0,0,0,0,0,0,1,0.0,-1.35785275054,41.7632906764,11.8012730597,-16.9021892655,11.5451977401,-36.9991172316,1010.96370629
2016-02-08 20:10:25.656222395,-0.38374803800082613,-6.9218847583643122,1.2845105328376705,7.98936414674,-8.6025734198,6.32413057787,0.0810066908971,0.0871277052701,-0.157317941517,-0.683648339948,0.00733617268415,0.143632368599,167.711111111,0,0,0,0,0,0,0,1,0.0,-4.22723284029,40.6675054014,-10.7361309623,-19.6982561212,22.7495155892,-21.1726263872,1011.15296479
2016-02-08 20:11:25.656222395,-0.32955070666997277,-7.0985638482519224,1.3506998099016447,8.39016462347,-9.12505964195,6.35999425958,0.0864904132231,0.00223190082645,-0.160126859504,-0.77268320685,-0.0427109359798,0.253102257248,153.379032258,0,0,0,0,0,0,0,1,0.0,-12.990219342,39.9761016949,3.86696909272,-10.0577840608,20.9377981976,-32.6244919597,1011.84030175
2016-02-08 20:12:25.656222395,-0.21845366619823103,-6.7747437381168885,1.617134413490948,4.00257879961,-7.84170648596,1.64629893514,0.0246060856623,0.00819100380354,-0.0570555647428,-0.297534365924,-0.0016757018393,0.025475411423,129.816513761,0,0,0,0,0,0,0,1,698.195804196,0.65343859066,35.4194050191,-3.47482466345,-12.5996854796,24.1177704001,-12.0262100297,1011.67602098
2016-02-08 20:13:25.656222395,-2.2654200429965274,-9.5676234496444525,-0.40307309409624614,-2.06920200643,-7.98264147268,4.68019966884,-0.00860218253968,0.0208738425926,-6.61375661376e-06,0.00942057076069,0.0156163436252,-0.0134116100127,144.87755102,0,0,0,0,0,0,0,0,0.0,61.5200598205,35.1153838485,1.73755732802,24.4795018163,150.449403217,-130.286628611,1011.66810175
2016-02-08 20:14:25.656222395,-0.8671888227513227,-7.7247595072751318,1.3107814153439152,-0.724072121918,-8.04202980004,1.63202737333,0.011570271164,0.00774702380952,0.0319311342593,0.0219167152009,-0.077209182683,-0.066600660066,157.322580645,0,0,0,0,0,0,0,0,525.922535211,23.2308791757,32.6143726109,-9.47341864717,16.0998964803,33.7744996549,-33.1278467909,1011.67903873
2016-02-08 20:15:25.656222395,-0.49883906146728357,-5.6936482980832777,2.3366478023793782,2.30850799579,-5.83262577803,1.5820295892,0.0206496199603,-0.0174380370126,-0.0176624256444,0.0415575026333,0.0575959015609,-0.00719199463756,158.213483146,0,0,0,0,0,0,0,0,806.658450704,1.44610169492,26.6700199402,-25.2059122632,-1.40155172414,12.8760344828,-2.77,1011.61443158
2016-02-08 20:16:25.656222395,-1.571432457010582,-9.1561938657407413,-1.2625293485449736,5.12973926762,-5.809178889,1.46672349173,-0.00145320767196,0.0301606316138,-0.0100970568783,0.0227183287121,-0.0326595276795,-0.000497179462664,166.723809524,0,0,0,0,0,0,0,0,0.0,20.5054213063,33.4716037893,12.2984444075,-3.68958946821,-9.4389398926,-3.887233674,1011.65433684
2016-02-08 20:17:25.656222395,-0.8644705347549384,-5.4168169270187621,1.8156819571865446,3.46900298622,-5.37562787785,1.99240285136,-0.00273121745599,0.0476983221754,-0.0555165716175,-0.0556692033523,-0.0362799344957,-0.0147280608805,138.908045977,0,0,0,0,0,0,0,0,3109.34035088,16.0200498504,18.424995015,-14.2273878365,-21.9630593132,20.8106139438,-9.09451959764,1011.56355088
2016-02-08 20:18:25.656222395,-0.95695494378306878,8.4867736441798947,2.0057189980158725,5.03649112942,-6.3982929714,0.353193213766,0.0260687003968,0.0148754133598,-0.0113040674603,-0.0329637421231,0.0633481337857,-0.0203165293262,133.080645161,0,0,0,0,0,0,0,0,2521.83450704,15.9213195945,-27.620631544,-14.2172777131,-7.86324343015,14.194329184,-3.95072614108,1011.63091901
2016-02-08 20:19:25.656222395,1.4768788354974773,-2.0004269291208336,2.184250930444132,1.90484203363,-6.686326237,-0.668223291533,0.008518815648,0.0540296915061,0.034669919775,-0.0750908914164,-0.0612807426849,0.00605142412754,120.578947368,0,0,0,0,0,0,0,0,606.996491228,-6.60318045862,35.4031704885,0.470029910269,-6.42966042966,13.6457033957,5.64708939709,1011.47834737
2016-02-08 20:20:25.656222395,1.5356494956176616,9.1629769307094424,-0.99414503059368287,5.07874290129,-6.29858721267,0.57135957118,-0.00990813626592,0.0192067140731,0.0211485033901,-0.0251945141974,-0.0134105659648,-0.0255298435387,133.587628866,0,0,0,0,0,0,0,0,23.9222614841,-21.671665005,-43.8722831505,14.3799700897,4.99221587961,-3.4395433316,-7.67548866978,1011.59078169
2016-02-08 20:21:25.656222395,0.011173197751322738,4.0048732638888893,4.3145075231481478,1.4357994535,-6.80738957744,-3.35526905436,-0.0109552744709,-0.0560353835979,0.0566060681217,-0.04146511174,0.00572831072509,0.0418588855275,144.553191489,0,0,0,0,0,0,0,0,2083.99300699,-5.4003887689,-11.5633925901,-18.3858082738,-14.5102644398,19.504697286,9.7108559499,1011.49409441
2016-02-08 20:22:25.656222395,-1.1965281474745806,-2.6441045713813347,1.0642370835744399,2.29604602199,-4.25640115521,2.87790162102,-0.00250843253968,0.0407689318783,-0.084113343254,-0.0762394261226,-0.0845599031116,-0.0701952673747,170.863636364,0,0,0,1,0,0,0,0,582.003521127,4.60048529167,25.8916104371,-24.1989064318,-8.85641374617,10.6457978904,-12.3419530453,1011.52083099
2016-02-08 20:23:25.656222395,0.1963176256613757,9.746365906084657,0.063327215608465617,,,,-0.0203720757213,0.0675246755394,-0.0595184756551,,,,,0,0,0,1,0,0,0,0,0.0,-46.4651545364,-3.10966101695,-32.8497407777,,,,1011.55007018
2016-02-08 20:24:25.656222395,0.17630860828578515,9.7086538493343255,0.10010617712726373,8.46647668586,-2.42940757942,4.64023982909,-0.0346882805392,-0.0263049375569,-0.0526493259449,0.0156522385287,0.00918168307635,-0.0205498792495,130.215686275,0,0,0,1,0,0,0,0,0.0,14.1882147606,-27.486143617,-7.20757978723,-35.4520936835,28.6941092974,-15.0099361249,1011.57946479
2016-02-08 20:25:25.656222395,-0.75958652892561973,-2.3027363636363636,1.6616413223140496,4.242078812,-6.02652441037,1.59436630108,0.00585602115877,0.0970999256137,0.0203625092983,-0.0161830534796,0.123240318354,-0.0489402115889,142.0,0,0,0,1,0,0,0,0,57.0944055944,3.72849451645,27.1923629113,4.62693918245,-8.64174126733,21.3656310339,-9.87326663156,1011.4808007
2016-02-08 20:26:25.656222395,-0.33529276152702037,-3.1122486365889932,6.611389687654933,2.91858071096,-6.86715947941,3.40399378399,0.0159369577791,0.0996319920681,-0.0273567710485,0.0406025641026,0.048901029526,-0.0311802641803,132.317073171,0,0,0,0,0,0,0,0,21.7632508834,-11.2300814359,33.2947448895,-17.049014459,-17.0325727225,16.6072112872,-9.48876502352,1011.53475
2016-02-08 20:27:25.656222395,-0.13611237906226742,0.18310807905399817,9.6201404945009514,1.16352996509,-5.85740215283,4.60512655159,-0.00860360509343,0.0203074251695,0.000279973540599,-0.021107253685,-0.0173167183863,-0.01953064391,144.164948454,0,0,0,0,0,0,0,0,30.9263157895,8.20460618146,20.6226321037,-18.4947856431,3.11721865788,9.65857464886,-19.4921102826,1011.50530175
2016-02-08 20:28:25.656222395,-0.13112935241088414,0.18599263915308911,9.6128752791332399,0.376042653563,-3.90788756757,7.16373916462,-0.00866413034488,0.0204689438425,0.000652551484575,0.0315302211302,-0.00705670761671,-0.0266293857494,127.521367521,0,0,0,0,0,0,0,0,31.3028169014,8.16510553432,20.6662157221,-18.7492571049,-25.3649711589,17.6130047195,-53.4611081979,1011.47184507
2016-02-08 20:29:25.656222395,-0.12756111478663579,0.18785279523652001,9.6113160767449557,3.43253159084,-3.60943794831,8.34138508401,-0.00863926563017,0.0205091796229,0.00101008931525,0.000295371917068,0.00758553601258,-0.0139981330451,118.693548387,0,0,0,0,0,0,0,0,29.4175438596,8.4019843776,20.9018181818,-18.6457802892,-49.6300547413,18.9055271058,-68.6215786686,1011.42035439
2016-02-08 20:30:25.656222395,-0.12496666942353817,0.18994458688280538,9.6066282358779258,-1.71946826475,-3.96758414208,7.64816100543,-0.00851029691506,0.0208473244562,0.00138168885948,-0.0088586943963,0.0144941652224,0.00963939919122,110.5,0,0,0,0,0,0,0,0,31.9578947368,7.83484128303,20.2957553598,-18.65086588,-7.96843853821,19.9485049834,-37.6621677741,1011.38452982
2016-02-08 20:31:25.656222395,0.28873306871743987,0.12803117505995204,9.4977844207392703,-5.81753703704,-4.73285185185,7.5542037037,-0.0156775820723,0.0250450673944,-0.00812842140081,,,,101.0,0,0,0,0,0,0,0,0,41.701754386,-33.9437215484,26.6873600266,-20.6982953979,,,,1011.34746667
2016-02-08 20:32:25.656222395,-0.16340545905707193,0.18338213399503722,9.6066406947890819,,,,-0.00859478908189,0.0206220016543,0.0018264681555,,,,,0,0,0,0,0,0,0,0,32.3745583039,-70.0938507562,30.5268871531,-14.2049725777,,,,1011.23300352
2016-02-08 20:33:25.656222395,-0.16236653155761435,0.18405385060799073,9.6072076267681368,,,,-0.00847613927715,0.0205819204367,0.00183458770987,,,,,0,0,0,0,0,0,0,0,30.9122807018,-70.1476171486,30.4105184447,-14.1916051844,,,,1011.12672632
2016-02-08 20:34:25.656222395,-0.16312988838362957,0.18463373294749896,9.6066590326581238,,,,-0.00852724266226,0.0206710210831,0.00178305084746,,,,,0,0,0,0,0,0,0,0,31.7816901408,-70.6242479641,30.0636795745,-14.418108692,,,,1011.14275789
2016-02-08 20:35:25.656222395,-0.16052907601952188,0.18662263214492514,9.6057588717015463,,,,-0.00848023159636,0.0209772539289,0.00190148883375,,,,,0,0,0,0,0,0,0,0,33.9122807018,-71.087886341,29.6317447657,-14.634217348,,,,1011.16505263
2016-02-08 20:36:25.656222395,-0.15911070660268081,0.18689607810690054,9.6068599205692529,,,,-0.00848489863467,0.0210997103848,0.00188051303269,,,,,0,0,0,0,0,0,0,0,32.6183745583,-71.0502908426,29.6237261094,-14.8561774971,,,,1011.13946479
2016-02-08 20:37:25.656222395,-0.1571824346675488,0.18831483625537546,9.6059313595765801,,,,-0.00842760274539,0.0212097080956,0.00203605391549,,,,,0,0,0,0,0,0,0,0,33.9087719298,-71.1733399801,29.3593220339,-14.9330408774,,,,1011.10074035
2016-02-08 20:38:25.656222395,-0.15577425758954422,0.18946645710976923,9.6002519645959143,,,,-0.00842795698925,0.0210650951199,0.00196914805624,,,,,0,0,0,0,0,0,0,0,34.5809859155,-71.0933787602,29.4989396709,-14.9175735416,,,,1011.02760351
2016-02-08 20:39:25.656222395,-0.16230029781601585,0.18675140635340834,9.6051709133024481,,,,-0.00844432495036,0.0211082064858,0.00109803110523,,,,,0,0,0,0,0,0,0,0,38.0385964912,-69.7479208908,28.5804121655,-11.580827655,,,,1011.00812632
2016-02-08 20:40:25.656222395,-0.16162331272864888,0.18725671754762205,9.6074480888103952,,,,-0.00849932840833,0.0211053279606,0.00209267965077,,,,,0,0,0,0,0,0,0,0,33.7602996255,-70.0526293888,27.7005409623,-10.5262938882,,,,1010.99611236
