"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.834495433E1,-5.363724194E-4,5.928315222E-4,4.457440227E-4
8.859452733E1,-4.433328286E-4,2.786042169E-4,1.139023341E-3
8.884409563E1,3.658267669E-4,-1.416910440E-3,-1.676660031E-4
8.909366862E1,1.054530032E-3,4.383176565E-5,5.024913698E-4
8.934321063E1,-1.936342102E-3,-6.431359798E-4,1.107908785E-3
8.959278363E1,9.094877169E-5,1.305909827E-4,3.338074312E-4
8.984234158E1,4.189424217E-4,-2.777827904E-4,-9.646238759E-4
9.009191458E1,3.213658929E-4,8.018873632E-5,1.078335568E-3
9.034145658E1,-6.396477111E-4,-1.252860762E-3,-4.321113229E-4
9.059102958E1,-1.837487333E-3,-2.075415105E-4,3.770617768E-4
9.084059900E1,-2.538831905E-4,-1.829902641E-3,1.295216382E-3
9.109014100E1,-1.693225466E-3,-2.381178550E-3,-3.585685045E-4
9.133971400E1,7.499731146E-4,-1.558996737E-4,1.714983955E-3
9.158928700E1,1.202649437E-4,-2.246000804E-3,-2.643400803E-4
9.183886008E1,-6.818072870E-5,-1.516711898E-3,1.351463608E-3
9.208840308E1,-5.082129501E-4,5.111983046E-4,3.951722756E-4
9.233797508E1,8.783354424E-4,3.002341837E-4,-4.771780223E-4
9.258754808E1,8.570589125E-4,-3.310907632E-4,8.707866073E-7
9.283713246E1,7.777661085E-5,1.234626397E-4,-3.361292183E-4
9.308667446E1,1.110043842E-3,2.647005022E-4,-6.639109924E-4
9.333624746E1,-8.708210662E-4,-1.484871842E-3,1.178747974E-3
9.358582046E1,1.757619902E-4,1.328401268E-4,3.062849864E-4
9.383538125E1,-1.164433546E-3,-2.958951518E-4,-9.562736377E-4
9.408492425E1,-4.370235838E-4,-1.215503551E-3,1.772157848E-4
9.433449625E1,-4.234239459E-4,1.341421157E-4,2.073803917E-4
9.458406925E1,-6.785588339E-4,-6.928890944E-4,4.908610135E-4
9.483362475E1,8.664773777E-4,5.238205194E-4,4.597939551E-5
9.508316675E1,3.357459791E-4,1.831304282E-3,1.150123775E-3
9.533273975E1,1.132115722E-3,-2.394206822E-4,-1.074083149E-3
9.558231275E1,7.166108117E-5,-3.637857735E-4,1.501198858E-4
9.583189713E1,-2.799276263E-4,5.444921553E-4,9.202109650E-4
9.608144013E1,-9.205215611E-4,-1.420369372E-4,-5.174940452E-4
9.633101213E1,-8.234009147E-5,8.819540963E-4,-1.307400875E-3
9.658058513E1,-1.713229809E-3,1.144449227E-3,-9.733093902E-4
9.683014146E1,-1.757684629E-3,2.578194253E-3,4.434110597E-4
9.707968346E1,-3.688656725E-4,-9.612850845E-4,-4.141563550E-4
9.732925646E1,-8.398573846E-5,-1.269538887E-3,-1.063732430E-3
9.757882946E1,-2.427999862E-4,-1.159299165E-3,-3.766827285E-4
9.782841213E1,-9.492523968E-4,3.048842773E-4,-3.312304616E-4
9.807795513E1,-5.326289684E-4,6.907666102E-4,1.733953133E-3
9.832752713E1,-8.434918709E-4,-9.847544134E-4,-4.809387028E-4
9.857710013E1,-9.158086032E-4,1.799389720E-4,-1.307791099E-3
9.882665500E1,2.221571282E-3,-1.416120678E-3,2.904236317E-4
9.907619700E1,-1.935851760E-4,3.385139629E-3,5.641113967E-5
9.932577000E1,-2.239155583E-3,6.730407476E-4,1.180836931E-3
9.957534300E1,2.585086040E-4,-1.283239573E-3,-1.154605299E-3
9.982488821E1,1.018220093E-3,-7.702754810E-4,-3.311689943E-4
1.000744612E2,2.093337942E-3,-1.190606505E-3,-6.736163050E-4
1.003240332E2,-9.313952178E-4,1.321183518E-4,-4.002256319E-4
1.005736062E2,7.719662972E-4,-5.598301068E-4,1.666415483E-4
1.008231326E2,-9.044059552E-4,-1.336502843E-3,2.936497331E-4
1.010727056E2,-3.372319043E-5,2.879360691E-4,-1.108790748E-3
1.013222786E2,2.018734813E-4,-5.164435133E-4,-6.251493469E-4
1.015718516E2,-1.561368350E-3,1.536815427E-3,-8.066315204E-4
1.018213997E2,3.657769412E-5,-1.941183582E-4,-1.552710310E-3
1.020709727E2,-3.573340364E-4,-3.683706746E-4,2.254294232E-4
1.023205448E2,2.442579716E-5,2.010213211E-4,3.829374909E-4
1.025701178E2,8.693551645E-4,8.603893220E-4,8.658887818E-4
1.028196415E2,-2.934038639E-4,2.802982926E-4,-3.909179941E-4
1.030692145E2,-5.499646068E-4,-1.995274797E-4,-4.499582574E-4
1.033187875E2,-7.617501542E-4,-1.407760195E-3,9.488034993E-5
1.035683605E2,7.282728329E-4,-5.163261667E-4,6.807111204E-4
1.038179208E2,-3.110729158E-4,-6.423620507E-4,4.681814462E-4
1.040674938E2,1.363289542E-3,-3.656372428E-4,-1.163072884E-3
1.043170658E2,1.656257082E-3,-2.064655535E-3,-3.606062382E-4
1.045666388E2,-7.979292423E-4,-2.002093941E-3,4.503177479E-4
1.048161620E2,5.778889172E-4,1.833252609E-3,-4.713907838E-4
1.050657350E2,4.705023021E-4,2.242363989E-4,1.304019243E-4
1.053153080E2,-9.603481740E-4,1.311469823E-3,-2.578143030E-4
1.055648810E2,8.682813495E-4,2.681240439E-4,-5.254894495E-5
1.058144081E2,-5.486607552E-4,3.405204043E-4,-8.830800653E-5
1.060639811E2,2.534049563E-4,-6.351834163E-4,-1.445853151E-3
1.063135531E2,1.089968719E-4,5.636755377E-4,-7.416438311E-4
1.065631261E2,-1.398244407E-3,-1.111155376E-3,7.161740214E-4
1.068126748E2,-2.603183268E-3,2.425306477E-3,1.106988639E-4
1.070622478E2,-4.223681055E-3,6.536999717E-4,1.350260340E-3
1.073118208E2,-1.074867323E-4,6.845192984E-4,7.494064048E-4
1.075613938E2,1.492737792E-4,-1.119411550E-3,1.510594040E-3
1.078109170E2,-9.149922989E-4,-3.797616810E-4,5.621090531E-4
1.080604900E2,1.624599099E-3,1.024286263E-3,3.089476377E-5
1.083100620E2,2.069841139E-3,-1.822896302E-4,-7.789619267E-4
1.085596350E2,-1.724828500E-3,-1.249793917E-3,-1.752581447E-4
1.088091941E2,-3.945655189E-4,8.992543444E-4,-1.075444743E-3
1.090587671E2,-1.706195530E-3,-1.617260277E-4,5.195289850E-4
1.093083401E2,-1.294198912E-3,2.485720441E-3,-3.721006215E-5
1.095579131E2,-2.655451186E-3,1.574830152E-3,6.486559287E-4
1.098074366E2,3.028073814E-3,-1.279992051E-3,-1.072738320E-3
1.100570096E2,-7.929881103E-4,-1.723207533E-4,5.646096542E-4
1.103065816E2,-7.198750973E-5,-3.904160112E-4,1.070005819E-4
1.105561546E2,-3.636204638E-4,1.834146678E-5,7.790792733E-5
1.108056930E2,-8.881324902E-5,4.529263824E-4,-3.090882674E-4
1.110552660E2,5.553159863E-4,5.191061646E-4,-7.283315063E-5
1.113048390E2,2.420460805E-5,8.702836931E-5,-3.741364926E-4
1.115544120E2,1.031323336E-3,-9.133089334E-4,3.849286586E-4
1.118039684E2,-2.837119391E-3,1.683714800E-3,-2.298410982E-5
1.120535414E2,-8.789314888E-4,2.379762009E-4,2.071270719E-4
1.123031134E2,-4.189708270E-4,6.031533703E-4,2.104397863E-4
1.125526864E2,-7.897778414E-4,-1.245178282E-5,6.171781570E-5
1.128022033E2,-8.086501621E-4,1.298638992E-3,5.917781964E-4
1.130517763E2,-3.203554079E-4,-2.475556917E-3,5.596214905E-4
1.133013493E2,9.701987728E-4,6.444379687E-5,-8.258465677E-4
1.135509223E2,-5.970746279E-4,-8.253324777E-4,-1.173957251E-3
1.138004766E2,2.160402015E-3,-2.295468003E-4,3.635277972E-4
1.140500496E2,5.788682029E-5,-7.396098226E-4,-3.950968385E-4
1.142996216E2,-1.125894487E-4,-4.255967215E-4,-1.124435104E-3
1.145491946E2,1.475077588E-3,-7.348759100E-4,-2.867523581E-4
1.147987386E2,-1.476298552E-3,4.180539399E-4,8.828146383E-4
1.150483116E2,6.197090261E-4,-2.602944151E-4,1.114877872E-3
1.152978846E2,5.447845906E-4,-4.018722102E-4,1.454659738E-3
1.155474576E2,8.322228678E-4,1.196797937E-3,-6.113760173E-4
1.157970080E2,8.012847975E-4,1.014924608E-3,2.549998462E-4
1.160465510E2,-1.713046338E-3,1.097448170E-3,3.167185932E-4
1.162961230E2,6.826394238E-4,8.435351774E-4,-9.845197201E-5
1.165456960E2,-1.970400568E-3,2.734242007E-4,-5.024950951E-4
1.167952776E2,-4.296805710E-4,1.584626734E-4,-3.750836477E-4
1.170448196E2,-3.818133846E-4,4.017660394E-4,-6.506796926E-4
1.172943926E2,-4.917662591E-4,1.409341581E-3,-2.165168524E-3
1.175439656E2,8.956436068E-4,8.417954668E-4,-9.757615626E-4
1.177935179E2,-9.133243002E-4,9.492142126E-4,-6.253868341E-4
1.180430609E2,6.402223371E-4,-1.068994403E-3,-1.550356857E-3
1.182926329E2,-1.001132652E-3,1.147101633E-3,7.500443608E-4
1.185422059E2,-1.115409657E-3,-1.641823910E-3,-2.226112410E-4
1.187917800E2,-6.649382412E-4,-1.651234925E-6,5.258200690E-4
1.190413530E2,-3.004302271E-4,-1.247964799E-3,-2.655293792E-5
1.192908950E2,-4.951748997E-5,8.819065988E-5,6.988272071E-5
1.195404680E2,-1.621018630E-3,4.417113960E-4,-2.512386069E-3
1.197900336E2,-8.769645356E-4,-1.231377944E-3,1.619610004E-3
1.200396066E2,-6.022457965E-4,6.701694801E-4,-1.022107899E-4
1.202891486E2,6.689238362E-4,4.667788744E-6,4.661828279E-5
1.205387216E2,6.641340442E-4,-9.343596175E-4,5.953675136E-4
1.207882908E2,-1.272371970E-3,6.422447041E-4,4.373285919E-4
1.210378638E2,-6.706444547E-4,-2.773487940E-4,9.346436709E-4
1.212874058E2,-1.492083073E-3,-1.578172669E-4,7.496783510E-4
1.215369788E2,1.377047505E-3,-5.674064159E-4,-7.546078414E-4
1.217865636E2,5.285209045E-4,8.520483971E-5,1.532565802E-4
1.220361366E2,-5.877693184E-4,2.347939648E-3,-8.637085557E-5
1.222857096E2,1.074743923E-3,-8.576493710E-4,6.449725479E-4
1.225352516E2,-7.236804813E-4,1.911799423E-3,4.668338224E-4
1.227848070E2,2.233007923E-3,1.741172746E-4,-9.515909478E-4
1.230343800E2,3.614407033E-4,5.458751693E-4,4.437165335E-4
1.232839520E2,2.562627196E-5,1.260116696E-3,5.638804287E-4
1.235334950E2,1.428803429E-3,3.317417577E-4,-7.801186293E-4
1.237830736E2,5.701938644E-4,1.027497463E-3,1.641930081E-3
1.240326466E2,-9.294142947E-4,4.132827744E-4,-2.144630998E-4
1.242822196E2,-3.361129202E-4,-3.365892917E-4,2.330951393E-4
1.245317926E2,2.613291144E-4,-1.793905161E-3,3.354335204E-4
1.247813387E2,-6.052916870E-4,-1.637479290E-3,5.568936467E-5
1.250309118E2,-4.647201858E-4,1.509394497E-3,5.277665332E-4
1.252804838E2,6.179152988E-4,-8.756034076E-4,4.020240158E-4
1.255300568E2,1.175725833E-3,-6.029512733E-4,2.156374976E-4
1.257795731E2,-7.331897505E-4,-6.375527009E-4,1.621153206E-4
1.260291461E2,-1.375395339E-3,3.794692457E-4,2.741739154E-4
1.262787191E2,2.365964465E-4,8.750045672E-4,-1.058916561E-3
1.265282921E2,-1.715522259E-3,9.246794507E-4,-2.345331013E-4
1.267778395E2,-6.313552149E-4,-3.301715478E-4,-4.748813808E-5
1.270274125E2,-1.666964963E-4,-3.021294251E-4,-7.989415899E-4
1.272769845E2,8.608493954E-5,1.775906421E-3,5.345679820E-4
1.275265575E2,-1.487007365E-3,2.156358212E-3,1.702935435E-3
1.277761141E2,2.167439088E-4,2.489276230E-4,2.938760445E-4
1.280256561E2,6.988188252E-4,1.078129746E-3,-1.128679141E-3
1.282752291E2,-5.684201606E-4,6.475877017E-4,3.987383097E-4
1.285248021E2,1.654825173E-3,-3.450401127E-4,3.988593817E-4
1.287743781E2,2.206131816E-3,-4.883203655E-4,5.951086059E-4
1.290239211E2,-1.924059354E-3,-1.103751361E-3,1.001902856E-3
1.292734931E2,6.591682322E-4,-3.260327503E-4,1.523653045E-3
1.295230661E2,6.333040074E-5,-1.342961565E-3,-1.119233668E-3
1.297726375E2,-3.656889312E-4,-1.067021862E-3,6.620679051E-5
1.300222105E2,1.497082412E-4,8.677411824E-5,3.015156835E-5
1.302717525E2,-2.793190069E-4,6.279787049E-4,5.601597950E-4
1.305213255E2,-1.478227787E-4,-8.225357160E-4,4.100445658E-4
1.307708905E2,-1.969463658E-3,6.668753922E-4,6.169453263E-4
1.310204635E2,-7.268930785E-4,1.561520621E-4,3.581894562E-4
1.312700055E2,2.283607610E-4,1.351227984E-4,-2.020625398E-4
1.315195785E2,2.816901542E-4,1.023908146E-3,-9.929919615E-4
1.317691671E2,-8.026193827E-4,-1.297478564E-3,-4.935078323E-5
1.320187401E2,-6.309854798E-4,-1.845387742E-3,9.805615991E-4
1.322683121E2,-1.099221408E-4,-6.608758122E-5,-1.896489412E-4
1.325178551E2,-1.950561069E-3,1.042867079E-3,2.242363989E-4
1.327674056E2,1.532360446E-3,3.165332600E-4,-3.889938816E-4
1.330169786E2,5.064741708E-4,-1.978008077E-4,4.083998501E-4
1.332665516E2,2.138908952E-3,6.056642160E-4,4.940209910E-4
1.335160936E2,1.505538821E-4,-7.742652670E-4,-3.135195002E-4
1.337656790E2,4.014628939E-4,-1.273516566E-3,7.590372115E-5
1.340152520E2,-5.102553405E-4,9.448667988E-4,2.823825926E-4
1.342648240E2,-1.493064221E-3,-1.390543766E-3,1.134075224E-3
1.345143970E2,5.645728670E-4,-9.446032345E-4,-9.552873671E-4
1.347639390E2,2.598701976E-4,1.096913591E-3,5.307327956E-5
1.350134935E2,-4.105982371E-4,1.410162076E-3,3.427267075E-5
1.352630665E2,9.823320433E-4,2.957880497E-4,-1.344038174E-4
1.355126395E2,2.886787988E-4,-4.355367273E-4,-3.764908761E-4
1.357621815E2,2.294881269E-4,-1.620758325E-3,7.509160787E-5
1.360117474E2,-3.980421461E-4,6.304653361E-4,-1.504328102E-4
1.362613194E2,1.033433247E-3,-9.575514123E-4,-1.620408148E-5
1.365108924E2,5.176048726E-4,-9.328378364E-4,-1.915106550E-4
1.367604654E2,-8.998359554E-4,5.133450031E-6,1.249426976E-3
1.370100092E2,5.124011077E-4,-1.062028110E-3,3.098510206E-5
1.372595822E2,5.921069533E-5,8.510658517E-4,3.895517439E-4
1.375091552E2,-1.242723316E-3,-4.045329988E-4,-2.179173753E-4
1.377587272E2,1.361691859E-3,8.282344788E-4,2.895314246E-4
1.380082517E2,-6.174561568E-4,1.477003098E-4,1.185527071E-4
1.382578237E2,1.753973775E-4,-2.652462572E-4,-2.023316920E-4
1.385073967E2,4.133828916E-4,4.858570173E-4,9.718909860E-5
1.387569697E2,-4.513636231E-4,4.813475534E-4,3.874488175E-5
1.390065572E2,-2.898815321E-3,-8.468339220E-4,5.570799112E-5
1.392560992E2,2.159228548E-3,-2.568553202E-3,-1.102142967E-3
1.395056722E2,1.061999239E-3,-6.311656907E-4,1.660914160E-3
1.397552442E2,-1.284247264E-4,-2.806577832E-4,-1.423783600E-3
1.400048211E2,-2.028915565E-3,7.995683700E-5,1.614833251E-3
1.402543631E2,-4.419982433E-4,-8.535385132E-5,1.040603966E-4
1.405039361E2,-1.117849257E-3,1.547867432E-4,-2.584904432E-4
1.407535091E2,-4.030214623E-4,-5.852179602E-4,5.354816094E-4
1.410030586E2,1.128709409E-3,-1.287152991E-4,5.747284740E-5
1.412526306E2,-2.315361053E-4,2.503539436E-3,-5.374755710E-5
1.415021736E2,2.983586863E-3,1.988029107E-4,-6.301896647E-4
1.417517456E2,-1.679724082E-4,4.117060453E-4,-9.869793430E-4
1.420013076E2,1.554042101E-4,-8.170679212E-5,5.450006574E-5
1.422508806E2,9.415540844E-4,8.437968791E-5,-1.952117309E-4
1.425004226E2,1.131140161E-3,2.017943189E-3,-1.349449158E-4
1.427499956E2,2.901921980E-4,9.199082851E-4,-1.467112452E-3
1.429995826E2,-1.665925607E-3,-7.965788245E-5,1.194531098E-3
1.432491546E2,-8.980557323E-5,-1.622277312E-3,-6.604194641E-4
1.434987276E2,-1.760302112E-4,-7.270816714E-4,-1.036424190E-3
1.437482696E2,-1.440072898E-3,-6.167953834E-4,5.121678114E-4
1.439978236E2,2.591805533E-4,-2.783359960E-3,1.050071791E-3
1.442473966E2,-8.309865370E-4,-7.023280486E-4,5.613174289E-5
1.444969696E2,9.848456830E-5,4.316037521E-4,6.494037807E-4
1.447465416E2,-1.516323071E-3,1.429003663E-3,-1.317961141E-4
1.449961015E2,3.341441043E-4,8.575804532E-4,-1.434278674E-3
1.452456735E2,-4.148189910E-4,5.864100531E-4,5.987351760E-4
1.454952465E2,-2.197241411E-4,2.454230562E-3,-4.724739119E-4
1.457448195E2,4.297960550E-4,1.306066290E-3,1.552552916E-3
1.459943416E2,8.803363889E-4,-3.234725446E-4,1.972364262E-4
1.462439146E2,-1.138212625E-3,1.152834855E-3,-5.900068209E-4
1.464934876E2,-6.153602153E-4,-4.953425378E-5,-1.160727814E-3
1.467430596E2,-2.504952252E-3,2.175206318E-3,-1.183664426E-3
1.469926476E2,-4.308987409E-4,1.451601274E-3,5.877595395E-4
1.472421896E2,9.543308988E-5,5.567083135E-4,1.273071393E-4
1.474917626E2,8.242344484E-5,9.989459068E-5,-8.527757600E-4
1.477413356E2,-2.776207402E-4,-8.140541613E-4,-4.988163710E-5
1.479908995E2,-6.243335083E-4,6.717536598E-5,3.977492452E-5
1.482404415E2,1.361204311E-3,-3.448752686E-4,1.066714525E-3
1.484900145E2,-8.424832486E-4,-4.187040031E-4,1.219363883E-3
1.487395865E2,-5.915663205E-4,6.327852607E-4,2.695610747E-4
1.489891311E2,-1.175002661E-3,1.047967002E-3,1.167252660E-3
1.492387041E2,1.718644053E-4,-8.939607069E-4,4.829643294E-4
1.494882461E2,-2.037193626E-4,-1.071194187E-3,-1.325708814E-3
1.497378191E2,-1.010667067E-3,1.138981432E-3,9.686220437E-5
1.499874150E2,-2.133917529E-3,2.159107476E-3,-5.388641730E-4
1.502369870E2,7.400154136E-4,2.767667174E-4,3.718361259E-4
1.504865300E2,9.786263108E-4,1.479135826E-4,-2.495571971E-4
1.507361020E2,-4.647229798E-4,-6.441343576E-4,-7.163146511E-4
1.509856583E2,1.120572444E-3,1.282854006E-3,-8.752746508E-4
1.512352313E2,3.101956099E-4,1.706164330E-4,-1.426508650E-3
1.514848043E2,-9.495904669E-4,4.336209968E-4,-4.407521337E-4
1.517343463E2,5.999994464E-4,6.000399590E-4,-1.279900782E-3
1.519839308E2,8.996902034E-4,4.100454971E-4,3.553740680E-4
1.522335028E2,-4.742452875E-4,-3.943666816E-4,-1.913057640E-4
1.524830758E2,-9.819283150E-4,-7.132217288E-4,1.298012212E-4
1.527326177E2,7.633538917E-4,9.184703231E-5,5.891071633E-4
1.529821697E2,6.393664517E-4,-1.299588010E-3,5.963072181E-4
1.532317427E2,1.372373663E-4,3.863545135E-4,-1.392904669E-4
1.534813157E2,-7.135584019E-4,-3.782305866E-4,1.159868203E-3
1.537308877E2,8.511031047E-5,-2.156272531E-4,-1.960089430E-4
1.539804426E2,6.884778850E-4,2.177199349E-4,-1.312464476E-3
1.542300146E2,1.802858897E-4,-1.047865488E-3,8.793054149E-4
1.544795876E2,-7.185167633E-4,1.019127667E-4,5.323160440E-5
1.547291606E2,-1.759693027E-3,1.194747165E-3,-2.015484497E-4
1.549787142E2,-3.031813772E-3,-1.334416680E-3,-4.055770114E-4
1.552282563E2,-1.740958542E-4,-2.767518163E-4,-3.310143948E-4
1.554778293E2,8.281227201E-4,8.546290919E-4,-7.787775248E-4
1.557274012E2,5.977982655E-4,-7.732789963E-4,2.001151443E-4
1.559769852E2,2.506300807E-4,1.183496788E-4,-1.366713084E-3
1.562265272E2,4.355977289E-4,1.094607636E-3,2.697017044E-4
1.564761002E2,2.123248763E-3,1.070586964E-3,-1.477384940E-3
1.567256732E2,4.689446650E-4,-5.382131785E-4,-3.382517025E-4
1.569752210E2,-6.636385806E-4,-1.013521105E-4,5.184095353E-4
1.572247930E2,-8.724466898E-4,1.942409202E-3,1.098421402E-3
1.574743360E2,-4.830220714E-4,1.042026095E-3,3.989050165E-4
1.577239080E2,6.345771253E-4,-7.035098970E-4,4.406655207E-4
1.579734872E2,2.019422594E-3,3.838995472E-4,3.351951018E-4
1.582230602E2,-9.051244706E-4,-5.149664357E-4,-7.281675935E-4
1.584726022E2,-1.001970377E-3,8.932268247E-4,1.160365529E-3
1.587221752E2,9.563146159E-4,6.338329986E-4,-1.827450469E-4
1.589717299E2,2.458607778E-4,-1.866146922E-4,4.236716777E-4
1.592213019E2,-1.048185863E-3,7.166154683E-5,1.031626016E-4
1.594708749E2,2.476060763E-5,5.200263113E-4,1.605145633E-3
1.597204169E2,6.455630064E-4,-3.304975107E-4,-1.102698967E-3
1.599700025E2,-2.005207352E-4,2.170754597E-4,-8.672717959E-4
1.602195755E2,-4.087383859E-4,7.278565317E-5,-8.583581075E-4
1.604691485E2,-8.809710853E-4,-1.016929746E-3,-7.210960612E-4
1.607187205E2,-9.644590318E-5,9.886482731E-4,2.346979454E-4
1.609682435E2,-6.216326728E-4,-1.551208086E-3,-6.290646270E-4
1.612178155E2,3.262339160E-4,-4.005199298E-4,4.916423932E-4
1.614673885E2,1.511828043E-3,-2.654147334E-3,-3.752671182E-5
1.617169615E2,-1.599896234E-3,-5.874875933E-5,2.951165661E-4
1.619665241E2,-6.422987208E-4,-1.239417121E-3,-9.698849171E-4
1.622160971E2,-1.783026382E-4,-1.456242055E-3,7.418515161E-4
1.624656701E2,-8.989698254E-4,3.985203803E-4,-6.421376020E-5
1.627152421E2,7.193717174E-4,-3.709765151E-4,-6.753262132E-4
1.629647915E2,-1.946895383E-3,9.621959180E-4,-2.395939082E-4
1.632143335E2,-4.634736106E-4,-2.352586016E-4,1.677274704E-3
1.634639065E2,1.052865293E-3,-1.529464498E-4,6.598141044E-5
1.637134795E2,-2.016154118E-3,-4.982780665E-4,-1.252919436E-3
1.639630627E2,-1.904634759E-3,1.071167178E-3,1.390214078E-3
1.642126347E2,2.040288877E-3,6.373999640E-4,-9.396588430E-4
1.644621777E2,-1.223257277E-3,2.990402281E-4,-1.248689368E-4
1.647117497E2,-8.491734043E-4,-1.355028711E-3,2.159392461E-4
1.649612981E2,6.420286372E-4,7.925834507E-5,-7.639881223E-4
1.652108711E2,1.088815276E-3,-4.373164847E-4,1.679913141E-3
1.654604131E2,6.498750299E-4,4.274770617E-5,3.822240978E-5
1.657099861E2,-6.508547813E-6,-8.942717686E-4,-2.101603895E-4
1.659595690E2,5.129422061E-4,6.367666647E-4,1.051262021E-3
1.662091410E2,2.135345712E-4,-6.464319304E-4,1.001792960E-3
1.664587140E2,5.189673975E-4,7.567303255E-4,-3.164066002E-4
1.667082560E2,1.830008812E-3,2.952665091E-5,5.098031834E-4
1.669578103E2,1.971949823E-4,1.326981001E-3,-1.316638663E-4
1.672073833E2,1.876511611E-3,-4.345551133E-5,1.352056861E-4
1.674569563E2,-6.723264232E-5,1.021502540E-4,-2.695033327E-4
1.677065283E2,1.933333930E-3,7.974514738E-4,-8.321134374E-4
1.679560668E2,4.937811755E-4,-6.830105558E-4,2.183113247E-5
1.682056388E2,-2.418990480E-3,1.115428284E-3,4.149479792E-4
1.684552118E2,-9.876275435E-4,1.260191202E-4,-3.568558022E-4
1.687047848E2,-1.555378549E-4,1.217694953E-3,8.365353569E-4
1.689543437E2,-5.077924579E-4,-4.296367988E-4,4.520481452E-4
1.692039167E2,-6.227642298E-4,1.407078467E-3,1.088473946E-4
1.694534897E2,-1.378179528E-3,-1.851068810E-4,-3.997227177E-4
1.697030617E2,-7.256404497E-4,9.648548439E-4,-4.316298291E-4
1.699526236E2,-7.556304336E-4,6.195809692E-5,2.344148234E-4
1.702021656E2,-9.392341599E-5,-5.292072892E-4,1.465809532E-3
1.704517386E2,2.732174471E-4,5.467217416E-4,-2.720654011E-4
1.707013116E2,3.414456733E-4,-1.152133569E-3,1.022676006E-3
1.709508742E2,-4.489114508E-4,-9.746262804E-4,1.061807387E-3
1.712004462E2,-7.020905614E-4,-2.325640991E-3,-7.983418182E-4
1.714499892E2,-3.982307389E-4,-3.365464509E-4,-8.507128805E-4
1.716995612E2,-3.752160352E-3,1.221010461E-3,9.922944009E-4
1.719491287E2,-3.366791643E-4,-1.049842685E-4,-6.964672357E-4
1.721987017E2,7.248460315E-4,1.360289752E-4,1.238818280E-3
1.724482438E2,-7.305969484E-4,1.374119893E-3,1.666890457E-4
1.726978167E2,1.575951930E-3,3.547761589E-4,3.644172102E-4
1.729473962E2,-1.421387307E-3,-1.808507368E-4,-2.847891301E-5
1.731969682E2,1.993983518E-3,1.812633127E-4,-3.345841542E-4
1.734465412E2,8.431342430E-4,-8.463673294E-5,-7.692649961E-4
1.736960832E2,-8.321907371E-4,-7.486771792E-4,1.130533405E-3
1.739456446E2,-1.786476932E-4,-4.978012294E-5,8.324356750E-4
1.741952176E2,-7.695993409E-4,-1.501922496E-3,9.195506573E-5
1.744447906E2,-1.974701881E-4,2.342760563E-4,-5.706567317E-4
1.746943626E2,1.785263419E-3,-4.124669358E-4,-1.330129802E-3
1.749438942E2,-1.098147128E-3,1.048560254E-3,-5.508679897E-4
1.751934662E2,4.566363059E-4,-1.465030015E-3,3.702770919E-4
1.754430392E2,1.225720160E-3,-8.366648108E-4,-3.852304071E-4
1.756926123E2,6.457935087E-4,1.511430368E-3,-3.478461877E-4
1.759421482E2,1.115332823E-3,-3.387723118E-4,-9.229527786E-4
1.761917212E2,-1.577975228E-3,1.516720280E-3,-1.291530207E-4
1.764412942E2,1.995462924E-3,-3.145113587E-4,-5.757249892E-4
1.766908662E2,-1.957626082E-4,-4.897667095E-4,-5.506919697E-4
1.769404517E2,-4.043858498E-4,-3.454899415E-4,4.764832556E-5
