,Time (s),X (µT),Y (µT),Z (µT),label
357,1.55965328909e+18,-31.85945129,-1.466171265,-24.87280273,nothing
358,1.55965328934e+18,-32.12895203,-1.501586914,-24.68798828,nothing
359,1.55965328959e+18,-31.88598633,-1.194335938,-24.61627197,nothing
360,1.55965328984e+18,-33.65113831,-1.360061646,-24.70556641,nothing
361,1.55965329009e+18,-32.03445435,-1.579467773,-24.75854492,nothing
362,1.55965329034e+18,-31.64505005,-1.34487915,-24.74450684,nothing
363,1.55965329059e+18,-32.14100647,-1.132415771,-24.81506348,nothing
364,1.55965329084e+18,-32.25784302,-1.315368652,-24.54516602,nothing
365,1.55965329109e+18,-32.08761597,-1.163192749,-24.7331543,nothing
366,1.55965329134e+18,-32.31948853,-1.564559937,-24.58782959,nothing
367,1.55965329159e+18,-32.51602173,-0.8723144531,-24.72125244,nothing
368,1.55965329184e+18,-32.36038208,-1.12322998,-24.37963867,nothing
369,1.55965329209e+18,-32.67488098,-1.342529297,-24.69592285,nothing
370,1.55965329234e+18,-32.63745117,-0.9719543457,-24.61132812,nothing
371,1.55965329259e+18,-32.30941772,-1.310394287,-24.93823242,nothing
372,1.55965329284e+18,-32.00889587,-0.8924102783,-24.64599609,nothing
373,1.55965329309e+18,-31.92930603,-1.196502686,-24.58282471,nothing
374,1.55965329334e+18,-32.33444214,-1.181365967,-24.54827881,nothing
375,1.55965329359e+18,-31.85580444,-1.667282104,-24.91748047,nothing
376,1.55965329384e+18,-32.5697937,-0.64503479,-24.53198242,nothing
377,1.55965329408e+18,-32.50378418,-1.112228394,-24.75097656,nothing
378,1.55965329433e+18,-32.21116638,-0.9000091553,-24.71826172,nothing
379,1.55965329458e+18,-32.16226196,-1.090682983,-24.54064941,nothing
380,1.55965329483e+18,-32.43173218,-0.8559265137,-24.59338379,nothing
381,1.55965329508e+18,-32.0630188,-1.185394287,-24.22814941,nothing
382,1.55965329533e+18,-31.86178589,-1.202590942,-24.61560059,nothing
383,1.55965329558e+18,-32.12840271,-0.8560180664,-24.63793945,nothing
384,1.55965329583e+18,-31.89401245,-1.276107788,-24.58172607,nothing
385,1.55965329608e+18,-31.91932678,-1.365036011,-24.56500244,nothing
386,1.55965329633e+18,-32.13192749,-1.322875977,-24.65332031,nothing
387,1.55965329658e+18,-32.36946106,-1.01449585,-24.6920166,nothing
388,1.55965329683e+18,-31.92193604,-0.7185821533,-24.63574219,nothing
389,1.55965329708e+18,-32.07943726,-1.347198486,-24.44677734,nothing
390,1.55965329733e+18,-32.12213135,-1.344146729,-24.78704834,nothing
391,1.55965329758e+18,-32.37542725,-1.203903198,-24.83789062,nothing
392,1.55965329783e+18,-32.41638184,-1.14112854,-24.54345703,nothing
393,1.55965329808e+18,-31.89689636,-1.351409912,-24.76013184,nothing
394,1.55965329833e+18,-32.14268494,-1.107955933,-24.75439453,nothing
395,1.55965329858e+18,-31.90948486,-1.342315674,-24.61816406,nothing
396,1.55965329883e+18,-31.94969177,-1.119873047,-24.75463867,nothing
397,1.55965329908e+18,-32.10281372,-1.210983276,-24.59301758,nothing
398,1.55965329933e+18,-32.3444519,-1.132736206,-24.68353271,nothing
399,1.55965329958e+18,-32.3591156,-1.123077393,-24.54864502,nothing
400,1.55965329982e+18,-32.21975708,-1.349624634,-24.93225098,nothing
401,1.55965330007e+18,-32.30363464,-1.319107056,-24.58642578,nothing
402,1.55965330032e+18,-32.08638,-1.484313965,-24.76275635,nothing
403,1.55965330057e+18,-32.08403015,-1.481307983,-24.59613037,nothing
404,1.55965330082e+18,-32.23722839,-1.49822998,-25.07623291,nothing
405,1.55965330107e+18,-32.02276611,-1.322479248,-24.88903809,nothing
406,1.55965330132e+18,-32.18467712,-1.357437134,-24.65454102,nothing
407,1.55965330157e+18,-32.1383667,-1.343948364,-24.93518066,nothing
408,1.55965330182e+18,-32.22659302,-1.173019409,-24.68786621,nothing
409,1.55965330207e+18,-32.18952942,-1.076766968,-24.85192871,nothing
410,1.55965330232e+18,-32.53964233,-1.524337769,-24.43060303,nothing
411,1.55965330257e+18,-32.20980835,-1.347625732,-24.59136963,nothing
412,1.55965330282e+18,-32.17741394,-1.522949219,-25.01641846,nothing
413,1.55965330307e+18,-32.12945557,-1.363189697,-24.5581665,nothing
414,1.55965330332e+18,-32.29890442,-1.284301758,-24.86651611,nothing
415,1.55965330357e+18,-32.15318298,-1.30645752,-24.76092529,nothing
416,1.55965330382e+18,-32.16818237,-1.088806152,-24.91082764,nothing
417,1.55965330407e+18,-32.51716614,-1.393051147,-24.84863281,nothing
418,1.55965330432e+18,-32.2311554,-1.522216797,-24.86462402,nothing
419,1.55965330457e+18,-32.192276,-1.342788696,-24.76025391,nothing
420,1.55965330482e+18,-32.51448059,-1.030853271,-24.76452637,nothing
421,1.55965330507e+18,-32.63114929,-1.393264771,-24.81433105,nothing
422,1.55965330532e+18,-32.24647522,-1.312957764,-24.66296387,nothing
423,1.55965330556e+18,-31.97357178,-1.359069824,-24.75,nothing
424,1.55965330581e+18,-32.15829468,-1.09475708,-24.51104736,nothing
425,1.55965330606e+18,-32.07131958,-1.115890503,-24.73291016,nothing
426,1.55965330631e+18,-31.68092346,-1.346862793,-24.92816162,nothing
427,1.55965330656e+18,-31.89160156,-1.324020386,-24.84375,nothing
428,1.55965330681e+18,-31.87652588,-1.34552002,-25.07446289,nothing
429,1.55965330706e+18,-31.93762207,-1.388061523,-24.83508301,nothing
430,1.55965330731e+18,-31.86538696,-1.431350708,-24.51837158,nothing
431,1.55965330756e+18,-32.00256348,-1.419082642,-24.95031738,nothing
432,1.55965330781e+18,-32.18699646,-1.656356812,-24.8190918,nothing
433,1.55965330806e+18,-32.34403992,-1.283676147,-24.72314453,nothing
434,1.55965330831e+18,-31.942276,-1.468826294,-24.78918457,nothing
435,1.55965330856e+18,-31.85310364,-1.548187256,-24.59716797,nothing
436,1.55965330881e+18,-32.41195679,-1.557357788,-24.83673096,nothing
437,1.55965330906e+18,-32.29519653,-1.752212524,-24.84942627,nothing
438,1.55965330931e+18,-32.02380371,-1.39024353,-24.92053223,nothing
439,1.55965330956e+18,-32.18151855,-1.299880981,-24.8034668,nothing
440,1.55965330981e+18,-32.18099976,-1.427124023,-24.63916016,nothing
441,1.55965331006e+18,-32.02548218,-1.484939575,-24.82818604,nothing
442,1.55965331031e+18,-31.88400269,-1.333374023,-24.72344971,nothing
443,1.55965331056e+18,-32.28849792,-1.430007935,-24.64483643,nothing
444,1.55965331081e+18,-32.104599,-1.035415649,-24.50378418,nothing
445,1.55965331106e+18,-32.28613281,-1.219772339,-24.75836182,nothing
446,1.5596533113e+18,-32.05496216,-1.674667358,-24.86413574,nothing
447,1.55965331155e+18,-32.16351318,-1.393493652,-24.88946533,nothing
448,1.5596533118e+18,-31.9499054,-1.48236084,-24.85595703,nothing
449,1.55965331205e+18,-31.91387939,-1.57131958,-24.52484131,nothing
450,1.5596533123e+18,-31.9303894,-1.488723755,-24.42010498,nothing
451,1.55965331255e+18,-32.22155762,-1.473052979,-24.76586914,nothing
452,1.5596533128e+18,-31.98638916,-1.361373901,-24.63623047,nothing
453,1.55965331305e+18,-32.17048645,-1.521636963,-24.55474854,nothing
454,1.5596533133e+18,-32.28514099,-1.238510132,-24.8626709,nothing
455,1.55965331355e+18,-32.18463135,-1.52456665,-24.86010742,nothing
456,1.5596533138e+18,-31.92027283,-1.16015625,-24.77905273,nothing
457,1.55965331405e+18,-32.37606812,-1.287475586,-24.75561523,nothing
458,1.5596533143e+18,-31.97996521,-1.455444336,-24.8026123,nothing
459,1.55965331455e+18,-32.10273743,-1.377746582,-24.58428955,nothing
460,1.5596533148e+18,-31.94880676,-1.481567383,-24.81237793,nothing
461,1.55965331505e+18,-32.18186951,-1.345703125,-24.7744751,nothing
462,1.5596533153e+18,-32.17997742,-1.283081055,-24.68469238,nothing
463,1.55965331555e+18,-32.34100342,-1.139694214,-24.3637085,nothing
464,1.5596533158e+18,-31.73529053,-1.187927246,-24.67059326,nothing
465,1.55965331605e+18,-31.89805603,-1.287277222,-24.48272705,nothing
466,1.5596533163e+18,-33.64274597,-1.041885376,-24.6619873,nothing
467,1.55965331655e+18,-32.10041809,-1.172119141,-24.49725342,nothing
468,1.5596533168e+18,-31.97080994,-1.27772522,-24.81433105,nothing
469,1.55965331704e+18,-32.03894043,-1.530441284,-24.73754883,nothing
470,1.55965331729e+18,-32.15727234,-1.295211792,-24.50793457,nothing
471,1.55965331754e+18,-32.173172,-1.472610474,-24.62225342,nothing
472,1.55965331779e+18,-32.0393219,-1.429046631,-24.69360352,nothing
473,1.55965331804e+18,-31.8441925,-1.510147095,-24.52087402,nothing
474,1.55965331829e+18,-32.383255,-1.267837524,-24.64190674,nothing
475,1.55965331854e+18,-31.89343262,-1.436645508,-24.65118408,nothing
476,1.55965331879e+18,-32.5085907,-1.461288452,-24.56811523,nothing
477,1.55965331904e+18,-32.1219635,-1.244842529,-24.45581055,nothing
478,1.55965331929e+18,-32.54116821,-1.548736572,-24.40332031,nothing
479,1.55965331954e+18,-32.19647217,-1.349838257,-24.44055176,nothing
480,1.55965331979e+18,-32.18530273,-1.250595093,-24.51062012,nothing
481,1.55965332004e+18,-32.22389221,-1.069717407,-24.78808594,nothing
482,1.55965332029e+18,-32.16998291,-1.065994263,-24.82220459,nothing
483,1.55965332054e+18,-32.20062256,-1.251434326,-24.0657959,nothing
484,1.55965332079e+18,-32.04429626,-1.467269897,-24.14892578,nothing
485,1.55965332104e+18,-31.94854736,-1.491271973,-24.61083984,nothing
486,1.55965332129e+18,-31.85462952,-1.158538818,-24.69360352,nothing
487,1.55965332154e+18,-32.16520691,-1.092987061,-24.56115723,nothing
488,1.55965332179e+18,-31.76608276,-1.319381714,-24.62322998,nothing
489,1.55965332204e+18,-32.23886108,-1.236175537,-24.54803467,nothing
490,1.55965332229e+18,-31.83140564,-1.256790161,-24.61096191,nothing
491,1.55965332254e+18,-32.01734924,-1.548019409,-24.36114502,nothing
492,1.55965332278e+18,-31.87286377,-1.313690186,-24.71325684,nothing
493,1.55965332303e+18,-31.83699036,-1.212722778,-24.82440186,nothing
494,1.55965332328e+18,-32.30848694,-1.72354126,-24.39453125,nothing
495,1.55965332353e+18,-32.19425964,-1.431838989,-24.50231934,nothing
496,1.55965332378e+18,-32.11849976,-1.557800293,-24.69677734,nothing
497,1.55965332403e+18,-32.21708679,-1.341201782,-24.49224854,nothing
498,1.55965332428e+18,-32.18849182,-1.271392822,-24.73706055,nothing
499,1.55965332453e+18,-32.58850098,-1.280609131,-24.63208008,nothing
500,1.55965332478e+18,-32.2928772,-1.420074463,-24.53283691,nothing
501,1.55965332503e+18,-32.22062683,-1.275619507,-24.49981689,nothing
502,1.55965332528e+18,-32.60995483,-1.433837891,-24.53417969,nothing
503,1.55965332553e+18,-32.01420593,-1.376876831,-24.48065186,nothing
504,1.55965332578e+18,-31.89424133,-1.068603516,-24.51812744,nothing
505,1.55965332603e+18,-32.33468628,-1.151138306,-24.40435791,nothing
506,1.55965332628e+18,-31.97183228,-1.508911133,-24.36169434,nothing
507,1.55965332653e+18,-31.9813385,-1.515594482,-24.68304443,nothing
508,1.55965332678e+18,-32.17460632,-1.114547729,-24.27587891,nothing
509,1.55965332703e+18,-31.98898315,-1.484436035,-24.48638916,nothing
510,1.55965332728e+18,-31.91737366,-1.31010437,-24.23413086,nothing
511,1.55965332753e+18,-32.23017883,-1.500595093,-24.54614258,nothing
512,1.55965332778e+18,-31.90583801,-1.396591187,-24.37487793,nothing
513,1.55965332803e+18,-32.41589355,-1.2318573,-24.50842285,nothing
514,1.55965332828e+18,-32.0093689,-1.360687256,-24.35632324,nothing
515,1.55965332852e+18,-32.21473694,-1.482406616,-24.50048828,nothing
516,1.55965332877e+18,-32.24349976,-1.22593689,-24.44885254,nothing
517,1.55965332902e+18,-32.21308899,-1.494750977,-24.49688721,nothing
518,1.55965332927e+18,-31.90614319,-1.492462158,-24.57275391,nothing
519,1.55965332952e+18,-32.00057983,-1.486907959,-24.47619629,nothing
520,1.55965332977e+18,-32.21998596,-1.389144897,-24.68518066,nothing
521,1.55965333002e+18,-31.86071777,-1.722015381,-24.85205078,nothing
522,1.55965333027e+18,-32.15203857,-1.005432129,-24.6362915,nothing
523,1.55965333052e+18,-32.23977661,-1.419662476,-24.69110107,nothing
524,1.55965333077e+18,-32.26721191,-1.320465088,-24.47558594,nothing
525,1.55965333102e+18,-32.01887512,-1.486297607,-24.47998047,nothing
526,1.55965333127e+18,-32.27194214,-1.154968262,-24.75402832,nothing
527,1.55965333152e+18,-32.13943481,-1.219207764,-24.71142578,nothing
528,1.55965333177e+18,-32.29013062,-1.746231079,-24.84680176,nothing
529,1.55965333202e+18,-32.18927002,-1.49848938,-24.70019531,nothing
530,1.55965333227e+18,-31.94096375,-1.457550049,-24.6920166,nothing
531,1.55965333252e+18,-32.13328552,-1.071563721,-24.50830078,nothing
532,1.55965333277e+18,-32.02749634,-1.154541016,-24.55175781,nothing
533,1.55965333302e+18,-32.14546204,-1.294692993,-24.74975586,nothing
534,1.55965333327e+18,-32.12364197,-1.126358032,-24.48681641,nothing
535,1.55965333352e+18,-31.94718933,-1.110443115,-24.3815918,nothing
536,1.55965333377e+18,-32.28662109,-1.410415649,-24.58935547,nothing
537,1.55965333402e+18,-32.53393555,-1.409484863,-24.53491211,nothing
538,1.55965333426e+18,-32.38569641,-1.193237305,-24.52593994,nothing
539,1.55965333451e+18,-32.34085083,-1.350845337,-24.51574707,nothing
540,1.55965333476e+18,-32.39370728,-1.405883789,-24.90197754,nothing
541,1.55965333501e+18,-32.30718994,-1.57194519,-24.60339355,nothing
542,1.55965333526e+18,-32.11471558,-1.262649536,-24.58105469,nothing
543,1.55965333551e+18,-31.8249054,-1.467849731,-24.63885498,nothing
544,1.55965333576e+18,-31.95988464,-1.232833862,-24.54486084,nothing
545,1.55965333601e+18,-32.21324158,-1.248794556,-24.53613281,nothing
546,1.55965333626e+18,-32.13604736,-1.271377563,-24.66369629,nothing
547,1.55965333651e+18,-32.07647705,-1.301651001,-24.58215332,nothing
548,1.55965333676e+18,-32.001297,-1.493286133,-24.60705566,nothing
549,1.55965333701e+18,-31.90260315,-1.321365356,-24.90252686,nothing
550,1.55965333726e+18,-31.86817932,-1.396682739,-24.65270996,nothing
551,1.55965333751e+18,-32.03695679,-1.454284668,-24.53381348,nothing
552,1.55965333776e+18,-32.15466309,-1.271911621,-24.34857178,nothing
553,1.55965333801e+18,-32.21928406,-1.31451416,-24.60906982,nothing
554,1.55965333826e+18,-32.06254578,-1.281723022,-24.7824707,nothing
555,1.55965333851e+18,-31.97854614,-1.07875061,-24.7333374,nothing
556,1.55965333876e+18,-32.22555542,-1.12059021,-24.44897461,nothing
557,1.55965333901e+18,-31.97984314,-1.334732056,-24.73944092,nothing
558,1.55965333926e+18,-32.12039185,-1.630691528,-24.64337158,nothing
559,1.55965333951e+18,-32.19630432,-1.589431763,-24.39251709,nothing
560,1.55965333976e+18,-32.06880188,-1.696609497,-24.60900879,nothing
561,1.55965334e+18,-32.5872345,-1.535217285,-24.74578857,nothing
562,1.55965334025e+18,-31.88981628,-1.489837646,-24.51318359,nothing
563,1.5596533405e+18,-32.39677429,-1.276290894,-24.41815186,nothing
564,1.55965334075e+18,-31.65638733,-1.59513855,-25.00390625,nothing
565,1.559653341e+18,-32.1605072,-1.569778442,-24.49047852,nothing
566,1.55965334125e+18,-31.90266418,-1.133361816,-24.84100342,nothing
567,1.5596533415e+18,-31.80648804,-1.357009888,-24.6630249,nothing
568,1.55965334175e+18,-31.6607666,-1.180923462,-24.61798096,nothing
569,1.559653342e+18,-31.67903137,-1.250442505,-24.54962158,nothing
570,1.55965334225e+18,-31.64651489,-1.516784668,-24.91833496,nothing
571,1.5596533425e+18,-31.83224487,-1.470779419,-24.61376953,nothing
572,1.55965334275e+18,-32.02122498,-1.522460938,-24.77209473,nothing
573,1.559653343e+18,-32.00636292,-1.40802002,-24.48156738,nothing
574,1.55965334325e+18,-32.28215027,-1.248901367,-24.06884766,nothing
575,1.5596533435e+18,-32.39910889,-1.652587891,-24.63183594,nothing
576,1.55965334375e+18,-32.08302307,-1.423370361,-24.27160645,nothing
577,1.559653344e+18,-32.0684967,-1.245178223,-24.5201416,nothing
578,1.55965334425e+18,-32.0304718,-1.232055664,-24.54956055,nothing
579,1.5596533445e+18,-31.87677002,-1.508209229,-24.78564453,nothing
580,1.55965334475e+18,-31.86514282,-1.501815796,-24.80004883,nothing
581,1.559653345e+18,-31.66929626,-1.427078247,-24.50610352,nothing
582,1.55965334525e+18,-32.41967773,-1.351470947,-24.78302002,nothing
583,1.5596533455e+18,-32.02389526,-1.457580566,-24.43804932,nothing
584,1.55965334574e+18,-31.94300842,-1.321426392,-24.61590576,nothing
585,1.55965334599e+18,-32.33274841,-1.658279419,-24.63171387,nothing
586,1.55965334624e+18,-32.173172,-1.657104492,-24.6282959,nothing
587,1.55965334649e+18,-32.07200623,-1.490875244,-24.08276367,nothing
588,1.55965334674e+18,-31.74856567,-1.33581543,-24.62658691,nothing
589,1.55965334699e+18,-31.71629333,-1.339996338,-24.66369629,nothing
590,1.55965334724e+18,-32.17840576,-1.592025757,-24.574646,nothing
591,1.55965334749e+18,-31.75839233,-1.529876709,-24.49182129,nothing
592,1.55965334774e+18,-31.90750122,-1.350646973,-24.55969238,nothing
593,1.55965334799e+18,-32.28842163,-1.419540405,-24.20825195,nothing
594,1.55965334824e+18,-31.81199646,-1.759552002,-24.61254883,nothing
595,1.55965334849e+18,-31.7555542,-1.457717896,-24.35974121,nothing
596,1.55965334874e+18,-32.35403442,-1.498291016,-24.40966797,nothing
597,1.55965334899e+18,-31.95860291,-1.185150146,-24.69042969,nothing
598,1.55965334924e+18,-31.97631836,-1.127502441,-24.21606445,nothing
599,1.55965334949e+18,-32.06436157,-1.145172119,-24.19378662,nothing
600,1.55965334974e+18,-31.88766479,-1.413452148,-24.44696045,nothing
601,1.55965334999e+18,-32.41242981,-1.52293396,-24.36535645,nothing
602,1.55965335024e+18,-32.4642334,-1.331115723,-24.37316895,nothing
603,1.55965335049e+18,-32.25569153,-1.381576538,-24.60906982,nothing
604,1.55965335074e+18,-32.1360321,-1.242019653,-24.33062744,nothing
605,1.55965335099e+18,-31.87005615,-1.285232544,-24.3671875,nothing
606,1.55965335124e+18,-32.19720459,-1.525665283,-24.47106934,nothing
607,1.55965335148e+18,-32.79751587,-1.384933472,-24.21368408,nothing
608,1.55965335173e+18,-31.98027039,-1.14414978,-24.46099854,nothing
609,1.55965335198e+18,-31.97677612,-1.316543579,-24.54925537,nothing
610,1.55965335223e+18,-31.96032715,-1.589416504,-24.46240234,nothing
611,1.55965335248e+18,-32.23257446,-1.24382019,-24.17468262,nothing
612,1.55965335273e+18,-31.70388794,-1.438201904,-24.53613281,nothing
613,1.55965335298e+18,-31.99447632,-1.227340698,-24.51452637,nothing
614,1.55965335323e+18,-32.00674438,-1.317886353,-24.49365234,nothing
615,1.55965335348e+18,-31.95832825,-1.39302063,-24.36273193,nothing
616,1.55965335373e+18,-32.10464478,-1.346389771,-24.51977539,nothing
617,1.55965335398e+18,-32.23501587,-1.529525757,-24.56164551,nothing
618,1.55965335423e+18,-32.11575317,-1.046890259,-24.42077637,nothing
619,1.55965335448e+18,-32.01405334,-1.146408081,-24.25915527,nothing
620,1.55965335473e+18,-32.24542236,-1.716567993,-24.31201172,nothing
621,1.55965335498e+18,-32.30422974,-1.783798218,-24.55511475,nothing
622,1.55965335523e+18,-32.26338196,-1.440963745,-24.54431152,nothing
623,1.55965335548e+18,-31.95095825,-1.526367188,-24.30224609,nothing
624,1.55965335573e+18,-32.28102112,-1.589675903,-24.79077148,nothing
625,1.55965335598e+18,-32.19403076,-1.317016602,-24.53417969,nothing
626,1.55965335623e+18,-32.54742432,-1.34336853,-24.45562744,nothing
627,1.55965335648e+18,-31.81977844,-1.495834351,-24.62585449,nothing
628,1.55965335673e+18,-31.92506409,-1.562942505,-24.58166504,nothing
629,1.55965335698e+18,-31.96403503,-1.430633545,-24.48571777,nothing
630,1.55965335722e+18,-31.89517212,-1.591217041,-24.38964844,nothing
631,1.55965335747e+18,-31.71740723,-1.656204224,-24.5546875,nothing
632,1.55965335772e+18,-31.76611328,-1.400299072,-24.69445801,nothing
633,1.55965335797e+18,-31.94354248,-1.312454224,-24.6987915,nothing
634,1.55965335822e+18,-32.03105164,-1.167221069,-24.6385498,nothing
635,1.55965335847e+18,-32.23345947,-1.205154419,-24.37054443,nothing
636,1.55965335872e+18,-31.9577179,-1.369094849,-24.38208008,nothing
637,1.55965335897e+18,-31.97688293,-1.598571777,-24.64007568,nothing
638,1.55965335922e+18,-32.44619751,-1.744689941,-24.58917236,nothing
639,1.55965335947e+18,-32.18060303,-1.570159912,-24.66107178,nothing
640,1.55965335972e+18,-32.15391541,-1.388458252,-24.60876465,nothing
641,1.55965335997e+18,-32.23510742,-1.457321167,-24.5723877,nothing
642,1.55965336022e+18,-32.63427734,-1.472900391,-24.5892334,nothing
643,1.55965336047e+18,-32.13847351,-1.740524292,-24.58837891,nothing
644,1.55965336072e+18,-32.25865173,-1.601135254,-24.5970459,nothing
645,1.55965336097e+18,-32.01290894,-1.392379761,-24.63238525,nothing
646,1.55965336122e+18,-31.97647095,-1.149353027,-24.39807129,nothing
647,1.55965336147e+18,-32.18418884,-1.683319092,-24.41424561,nothing
648,1.55965336172e+18,-31.8966217,-1.536499023,-24.5244751,nothing
649,1.55965336197e+18,-32.38119507,-1.705581665,-24.60046387,nothing
650,1.55965336222e+18,-32.11885071,-1.594070435,-24.60229492,nothing
651,1.55965336247e+18,-32.14231873,-1.367431641,-24.7220459,nothing
652,1.55965336272e+18,-32.09707642,-1.346450806,-24.65771484,nothing
653,1.55965336296e+18,-31.90449524,-1.586257935,-24.22973633,nothing
654,1.55965336321e+18,-31.91223145,-1.391830444,-24.64794922,nothing
655,1.55965336346e+18,-31.94540405,-1.555282593,-24.72119141,nothing
656,1.55965336371e+18,-31.83224487,-1.67364502,-24.63983154,nothing
657,1.55965336396e+18,-31.82830811,-1.585784912,-24.44293213,nothing
658,1.55965336421e+18,-31.86541748,-1.420791626,-24.5123291,nothing
659,1.55965336446e+18,-31.75349426,-1.37802124,-24.39190674,nothing
660,1.55965336471e+18,-32.11624146,-1.436203003,-24.55041504,nothing
661,1.55965336496e+18,-32.09342957,-1.569061279,-24.62530518,nothing
662,1.55965336521e+18,-32.30450439,-1.528320312,-24.45959473,nothing
663,1.55965336546e+18,-32.26998901,-1.553710938,-24.61010742,nothing
664,1.55965336571e+18,-32.0091095,-1.537307739,-24.60571289,nothing
665,1.55965336596e+18,-32.45918274,-1.584335327,-24.84075928,nothing
666,1.55965336621e+18,-31.92597961,-1.501739502,-24.63720703,nothing
667,1.55965336646e+18,-32.04753113,-1.596908569,-24.38928223,nothing
668,1.55965336671e+18,-32.04463196,-1.294631958,-24.46240234,nothing
669,1.55965336696e+18,-32.31086731,-1.302368164,-24.68499756,nothing
670,1.55965336721e+18,-32.2492981,-1.544647217,-24.40063477,nothing
671,1.55965336746e+18,-31.98905945,-1.678924561,-24.59411621,nothing
672,1.55965336771e+18,-32.05523682,-1.56628418,-24.5413208,nothing
673,1.55965336796e+18,-32.21730042,-1.556793213,-24.44744873,nothing
674,1.55965336821e+18,-31.95198059,-1.559539795,-24.48010254,nothing
675,1.55965336846e+18,-31.96565247,-1.561279297,-24.22473145,nothing
676,1.5596533687e+18,-31.93415833,-1.743255615,-24.37670898,nothing
677,1.55965336895e+18,-32.26145935,-1.748001099,-24.16912842,nothing
678,1.5596533692e+18,-32.23696899,-1.527450562,-24.36346436,nothing
679,1.55965336945e+18,-32.10487366,-1.683456421,-24.62139893,nothing
680,1.5596533697e+18,-32.39178467,-1.77684021,-24.32781982,nothing
681,1.55965336995e+18,-32.07922363,-1.776748657,-24.50817871,nothing
682,1.5596533702e+18,-31.97102356,-1.927536011,-24.27740479,nothing
683,1.55965337045e+18,-32.60868835,-1.556304932,-24.40667725,nothing
684,1.5596533707e+18,-32.49455261,-1.732192993,-24.15899658,nothing
685,1.55965337095e+18,-32.25212097,-1.588989258,-24.49694824,nothing
686,1.5596533712e+18,-32.37350464,-1.492965698,-24.60742188,nothing
687,1.55965337145e+18,-32.04335022,-1.569519043,-24.2890625,nothing
688,1.5596533717e+18,-32.47270203,-1.467025757,-24.58288574,nothing
689,1.55965337195e+18,-32.16339111,-1.768310547,-24.38238525,nothing
690,1.5596533722e+18,-32.1709137,-1.514816284,-24.14453125,nothing
691,1.55965337245e+18,-32.32559204,-1.596542358,-24.34161377,nothing
692,1.5596533727e+18,-32.05699158,-1.810821533,-24.16040039,nothing
693,1.55965337295e+18,-32.39189148,-1.665481567,-24.45849609,nothing
694,1.5596533732e+18,-32.37347412,-1.340515137,-24.2043457,nothing
695,1.55965337345e+18,-32.43182373,-2.043502808,-24.49884033,nothing
696,1.5596533737e+18,-32.55137634,-1.738128662,-24.46466064,nothing
697,1.55965337395e+18,-32.25650024,-1.742858887,-24.54882812,nothing
698,1.5596533742e+18,-32.1829834,-1.616500854,-24.21337891,nothing
699,1.55965337444e+18,-32.11993408,-1.613189697,-24.80029297,nothing
700,1.55965337469e+18,-32.21411133,-1.585098267,-24.41278076,nothing
701,1.55965337494e+18,-32.29934692,-1.668960571,-24.59857178,nothing
702,1.55965337519e+18,-32.28297424,-1.559448242,-24.36859131,nothing
703,1.55965337544e+18,-32.47021484,-1.493591309,-24.38641357,nothing
704,1.55965337569e+18,-31.93696594,-1.625411987,-24.5246582,nothing
705,1.55965337594e+18,-32.21354675,-1.456008911,-24.27252197,nothing
706,1.55965337619e+18,-32.54753113,-1.497680664,-24.66107178,nothing
707,1.55965337644e+18,-32.21972656,-1.76121521,-24.44049072,nothing
708,1.55965337669e+18,-32.11018372,-2.063842773,-24.52349854,nothing
709,1.55965337694e+18,-32.18960571,-1.554229736,-24.57458496,nothing
710,1.55965337719e+18,-32.48654175,-1.934509277,-24.12805176,nothing
711,1.55965337744e+18,-32.12753296,-1.778320312,-24.49194336,nothing
712,1.55965337769e+18,-32.24380493,-1.527099609,-24.35974121,nothing
713,1.55965337794e+18,-32.21182251,-1.762420654,-24.24627686,nothing
