,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0,1.55965432e+18,-0.5617922544,-0.3156937361,-0.1110733226
1,1.55965432025e+18,-0.08530846238,-0.3773186803,-0.006817714311
2,1.5596543205e+18,-1.431050539,-1.682486892,-0.3355399668
3,1.55965432075e+18,-0.7640442848,-1.756104231,1.847576976
4,1.559654321e+18,-0.3553083539,-0.5019994974,0.8187291622
5,1.55965432125e+18,-0.01203576569,0.05900100246,1.082492471
6,1.5596543215e+18,-0.5610235929,0.8002773523,0.3197650909
7,1.55965432175e+18,0.4221031368,0.4400481582,0.1928934604
8,1.559654322e+18,-0.5943841934,-1.129477262,1.38476932
9,1.55965432225e+18,-0.6769630313,1.008167505,-1.142698765
10,1.5596543225e+18,-0.1277318895,-0.8356795311,0.4105330706
11,1.55965432275e+18,0.4901636541,-0.01291853748,1.068113923
12,1.559654323e+18,-0.2046969682,0.9566501975,-0.6141111851
13,1.55965432325e+18,-0.7264000177,1.050446868,-0.964076221
14,1.5596543235e+18,-0.7063286304,0.3960445225,-0.8590410352
15,1.55965432375e+18,0.7038181424,-0.5440570116,0.1422947496
16,1.559654324e+18,0.6720124483,0.3893836737,-0.3534046412
17,1.55965432425e+18,-0.7979537249,0.28867504,-0.852876544
18,1.5596543245e+18,-0.475307554,-0.1852041185,0.3735814095
19,1.55965432475e+18,0.2524476051,-0.3040829599,0.4941576421
20,1.559654325e+18,0.0009406576864,0.4478144348,-1.385564923
21,1.55965432525e+18,0.4182576537,-0.11828015,-0.4107073247
22,1.5596543255e+18,0.1752111912,-1.150672197,0.0152139971
23,1.55965432575e+18,0.03685364127,0.3325868249,1.313815475
24,1.559654326e+18,-0.5031980276,0.002077271231,-1.052572846
25,1.55965432625e+18,0.4903166592,0.1659940332,-0.1743688583
26,1.55965432649e+18,-0.1331178993,0.07272549719,0.2062278688
27,1.55965432674e+18,-0.08902269602,0.4558031857,0.1121046543
28,1.55965432699e+18,0.2898091674,0.4315062165,-0.4194160104
29,1.55965432724e+18,0.3529202342,-0.3392823935,0.3315064311
30,1.55965432749e+18,-0.6041383743,0.1387192309,-0.1050999314
31,1.55965432774e+18,-0.1346067339,0.09809476882,-0.2911986411
32,1.55965432799e+18,-0.1553811878,0.07064779103,-0.08011805266
33,1.55965432824e+18,-0.1836430728,0.2024113983,0.3431989253
34,1.55965432849e+18,0.5485358238,-0.7603543997,-0.1926924586
35,1.55965432874e+18,0.2513961494,-0.3418678343,0.3478405774
36,1.55965432899e+18,0.0145494258,0.1880725175,0.1340852529
37,1.55965432924e+18,0.04981332645,0.4667114019,-0.7541319132
38,1.55965432949e+18,-0.2581782639,-0.374430418,-0.293295145
39,1.55965432974e+18,-0.06815592945,-0.5130512714,0.373188585
40,1.55965432999e+18,0.2597492933,-0.6325309873,-0.1151524484
41,1.55965433024e+18,0.03393840045,0.316708833,0.3348261118
42,1.55965433049e+18,0.2385105789,0.4587633014,0.0911462605
43,1.55965433074e+18,-0.1471585929,-0.2815215886,-0.01631257683
44,1.55965433099e+18,0.2887774408,0.08839585632,0.2085638195
45,1.55965433124e+18,-0.2832410634,0.361120224,-0.6559564471
46,1.55965433149e+18,-0.03426770866,0.1206077337,0.2188096642
47,1.55965433174e+18,0.1256106347,-0.04252153635,-0.2196760774
48,1.55965433199e+18,0.336342901,0.01608959213,0.3175086975
49,1.55965433224e+18,-0.01133538038,-0.1666333973,0.7924882174
50,1.55965433249e+18,0.7566327453,0.0718274489,0.6270260215
51,1.55965433274e+18,-0.6995251775,0.3508800268,-0.7496919632
52,1.55965433298e+18,0.0690992102,-0.09128728509,0.08829853684
53,1.55965433323e+18,0.3895038068,0.2406442463,0.4456133842
54,1.55965433348e+18,-0.731438756,-0.09541872889,-0.5746372342
55,1.55965433373e+18,0.05490149558,-0.2610106766,-0.2469679564
56,1.55965433398e+18,-0.07497286052,-0.3667142987,0.3624211252
57,1.55965433423e+18,0.3305851221,-0.1553968489,0.06762800366
58,1.55965433448e+18,-0.0007086787373,0.6892563105,-0.3520005643
59,1.55965433473e+18,-0.2445983887,-0.5018646121,-0.1671753824
60,1.55965433498e+18,0.2478254884,-0.3647867739,0.8780725002
61,1.55965433523e+18,0.6974059343,0.2849041522,0.619402051
62,1.55965433548e+18,-0.01785272919,-0.1491436064,-0.4143004417
63,1.55965433573e+18,-0.2414847016,-0.2036198676,0.1318086088
64,1.55965433598e+18,-0.128275916,-0.08209328353,-0.10298343
65,1.55965433623e+18,-0.8065418005,0.385273993,-0.8514740467
66,1.55965433648e+18,-0.1077628583,-0.4478640556,0.1469123065
67,1.55965433673e+18,0.4192662239,-0.01675977372,-0.1439299732
68,1.55965433698e+18,-0.2749732137,0.2323862761,-0.2253795266
69,1.55965433723e+18,-0.1592345089,-0.174317643,0.07440751791
70,1.55965433748e+18,0.7921485901,-1.474775314,0.7235179543
71,1.55965433773e+18,0.6268306375,0.2522549927,0.05415492877
72,1.55965433798e+18,-0.8952468634,0.936378479,-0.7680254579
73,1.55965433823e+18,-0.3913917243,1.18205893,-0.142172277
74,1.55965433848e+18,0.6160951853,-0.3766064346,0.3803524375
75,1.55965433873e+18,0.09576974064,-0.4647172391,-0.02164316177
76,1.55965433898e+18,-0.5120952725,0.2348303944,-0.7841484547
77,1.55965433923e+18,-0.19862625,-0.5156428218,-0.02474696189
78,1.55965433947e+18,-0.06685156375,-0.5411074758,-0.03663844615
79,1.55965433972e+18,0.08287423104,-0.2294992059,0.0615310967
80,1.55965433997e+18,0.08954645693,0.09973592311,-0.1778169423
81,1.55965434022e+18,-0.4319391549,1.087047577,-0.1999867111
82,1.55965434047e+18,0.1353858709,-1.400069118,0.6246411204
83,1.55965434072e+18,0.3089905679,-0.5948740244,-0.644615829
84,1.55965434097e+18,0.1287658811,0.1511959583,0.1270428896
85,1.55965434122e+18,-0.1014913768,0.8048787713,0.2623051703
86,1.55965434147e+18,-0.379440248,0.2490977347,0.02270108834
87,1.55965434172e+18,0.225111559,-0.1645663083,0.6798025966
88,1.55965434197e+18,0.3954823613,-0.6420460343,0.2938127518
89,1.55965434222e+18,-0.03634599596,-0.0974431783,-0.7826436162
90,1.55965434247e+18,-0.4407685399,0.7076016068,-0.5989208817
91,1.55965434272e+18,-0.2334263623,-0.3820769787,0.07194063812
92,1.55965434297e+18,0.1550422907,-0.559553504,0.3021799624
93,1.55965434322e+18,0.2672387362,0.1321280599,0.7548069954
94,1.55965434347e+18,-0.09621740878,0.06670793146,-0.5376328826
95,1.55965434372e+18,-1.082140684,-0.281609714,-0.4715667665
96,1.55965434397e+18,0.7106797695,-1.245313406,0.3249338865
97,1.55965434422e+18,0.4369062185,-1.180777788,-0.1954352558
98,1.55965434447e+18,-0.3797810376,-0.4885285795,0.1115601584
99,1.55965434472e+18,0.2277183086,0.5289362073,0.2980674803
100,1.55965434497e+18,0.9812025428,-1.511400461,0.6711499095
101,1.55965434522e+18,-0.285582453,-2.060194492,0.4393133521
102,1.55965434547e+18,-0.5369229913,-0.1644928604,-0.3003392816
103,1.55965434571e+18,0.5265761614,-1.26567173,0.3718831241
104,1.55965434596e+18,0.676981926,-0.3634532392,0.3357431591
105,1.55965434621e+18,-0.6662118435,0.511056304,-0.370999366
106,1.55965434646e+18,0.355202049,-0.1451129913,-0.1457431912
107,1.55965434671e+18,0.5415068865,0.2136350721,0.1028620228
108,1.55965434696e+18,-0.7103262544,1.569764018,-0.1731846482
109,1.55965434721e+18,-0.4914248586,0.06175305322,0.103297092
110,1.55965434746e+18,0.6000781059,-1.66499114,0.3442074656
111,1.55965434771e+18,0.1328933835,0.3414211869,-0.6104626656
112,1.55965434796e+18,-0.7920139432,0.4222611189,-0.657030046
113,1.55965434821e+18,0.2992574275,-2.035167694,0.9515690804
114,1.55965434846e+18,-0.2276283205,-0.6261042953,0.1277204454
115,1.55965434871e+18,0.7090869546,-0.5067316294,-0.06227239221
116,1.55965434896e+18,-0.2348802686,0.3395278454,0.1213600487
117,1.55965434921e+18,-0.2214550972,0.8616097569,-0.3762357831
118,1.55965434946e+18,-0.0275740996,-0.1131152809,0.3246349096
119,1.55965434971e+18,0.2508607805,0.2098385543,-0.2237401307
120,1.55965434996e+18,-0.1244179085,0.3711042106,0.1328120679
121,1.55965435021e+18,-0.05861196667,-0.6912475824,-0.3257190287
122,1.55965435046e+18,0.1482252479,-0.1453471929,-0.2154929787
123,1.55965435071e+18,-0.2612470984,0.306162715,-0.338737607
124,1.55965435096e+18,0.5547783971,-0.3972943127,0.4552611709
125,1.55965435121e+18,-0.4112642407,-0.1530574113,0.3143588603
126,1.55965435146e+18,0.8302916884,0.3499642909,0.7044891119
127,1.55965435171e+18,-0.1399158835,-0.3723169863,0.2243867218
128,1.55965435196e+18,0.06320303679,0.3688029647,0.2006616294
129,1.5596543522e+18,0.1465265453,-0.008976237848,0.2832736075
130,1.55965435245e+18,-0.09527806938,-2.125122309,-0.4558241367
131,1.5596543527e+18,0.5385434031,0.510305047,0.1754599661
132,1.55965435295e+18,0.2179234773,-1.966216803,0.58629632
133,1.5596543532e+18,0.2679943144,-0.767719388,0.3637875915
134,1.55965435345e+18,-0.4047041237,-0.1692666709,-0.3579914868
135,1.5596543537e+18,0.9389174581,0.800465405,0.02230967954
136,1.55965435395e+18,0.1965745389,0.7733048201,0.1429203749
137,1.5596543542e+18,-0.3080966771,-0.5401063561,0.4565608203
138,1.55965435445e+18,-0.06828010827,-1.142001748,-0.1680279821
139,1.5596543547e+18,-0.936457634,-0.2447775453,0.04452287406
140,1.55965435495e+18,0.3792978227,-2.815008163,0.4713671207
141,1.5596543552e+18,-0.2299248427,0.2555630803,-0.2164991945
142,1.55965435545e+18,0.3195078373,0.4121157527,-0.09613327682
143,1.5596543557e+18,1.718537092,0.1536659449,0.5055086017
144,1.55965435595e+18,-0.6914592385,-0.1788834184,0.2509378791
145,1.5596543562e+18,0.03567370027,0.7075157762,-0.1268150508
146,1.55965435645e+18,-0.377289921,0.3149990439,0.6670070887
147,1.5596543567e+18,0.1266190857,-1.105597019,0.2854658663
148,1.55965435695e+18,-0.1733036637,0.1683722436,-0.1125849485
149,1.5596543572e+18,-0.3455893099,0.73616606,-0.2117776573
150,1.55965435745e+18,-0.7137761712,-0.0180044882,0.335875988
151,1.5596543577e+18,-0.1039130241,-1.06724143,0.4372434914
152,1.55965435795e+18,0.1562165916,0.6258470416,-0.3600873351
153,1.5596543582e+18,-0.06328075379,-0.2379407734,0.03440969437
154,1.55965435844e+18,0.2570356131,0.05512087792,-0.2414617687
155,1.55965435869e+18,-0.6276263595,0.3825016916,0.306175679
156,1.55965435894e+18,-0.4981217384,-1.573206186,0.0392773971
157,1.55965435919e+18,0.02362193353,0.4675989151,0.0280531235
158,1.55965435944e+18,-0.27474159,0.3802946508,0.180335328
159,1.55965435969e+18,-0.1941075027,-0.1972888559,-0.1436029375
160,1.55965435994e+18,0.5165804029,0.09088487178,0.3078233302
161,1.55965436019e+18,-0.2776728272,0.2170101255,-0.20129399
162,1.55965436044e+18,-0.224218443,0.2189985663,0.334149152
163,1.55965436069e+18,-0.170196563,0.27434057,-0.2347691804
164,1.55965436094e+18,-0.3129969835,0.1599024087,0.003264355473
165,1.55965436119e+18,0.2519333661,-0.5294491649,0.16675134
166,1.55965436144e+18,0.4303283393,-0.4007661939,-0.4720924497
167,1.55965436169e+18,0.4460789561,0.1995247453,0.1393527836
168,1.55965436194e+18,0.2385776192,0.006623617373,-0.1778670251
169,1.55965436219e+18,-0.03647771478,0.04549980536,-0.119347021
170,1.55965436244e+18,-0.1889849007,-0.08980766684,0.04557151347
171,1.55965436269e+18,-0.5101296902,-0.475127846,0.002692847513
172,1.55965436294e+18,0.2179807574,-0.1698965132,-0.2150299549
173,1.55965436319e+18,-0.1288457066,0.1655374914,0.1165992022
174,1.55965436344e+18,0.1473274529,-0.6521535516,0.02548508905
175,1.55965436369e+18,0.06692190468,-0.0833812058,-0.1850477457
176,1.55965436394e+18,-0.04949380457,-0.02047470957,0.248513341
177,1.55965436419e+18,0.1293167621,0.4427092969,0.04503722116
178,1.55965436444e+18,0.1387514174,0.1524872482,0.01561574452
179,1.55965436469e+18,0.02077920549,-0.3598013818,-0.1167472377
180,1.55965436493e+18,0.05596497282,-0.3456944227,-0.2294847965
181,1.55965436518e+18,-0.3928608596,-0.3196962774,0.08799444884
182,1.55965436543e+18,0.6031348705,-0.1809765995,-0.1050398052
183,1.55965436568e+18,-0.1421851367,0.2339841127,-0.158584252
184,1.55965436593e+18,-0.4464331865,-0.1845643967,0.29280743
185,1.55965436618e+18,0.02074801177,0.003757067956,-0.1754162908
186,1.55965436643e+18,-0.8042386174,0.863835454,-0.1033471897
187,1.55965436668e+18,-0.4038194418,0.3743125796,0.03394281864
188,1.55965436693e+18,-0.3503399491,-0.3957256377,-0.2088074833
189,1.55965436718e+18,0.3158988357,0.4821661115,0.3105519414
190,1.55965436743e+18,-1.032276273,0.2084387243,0.718585968
191,1.55965436768e+18,-0.04629859701,0.2615040243,-0.08775512129
192,1.55965436793e+18,0.113432385,0.1173383221,-0.4183567762
193,1.55965436818e+18,-0.4356573224,0.03826032951,0.3285455108
194,1.55965436843e+18,-0.3799758852,-0.08383591473,0.1449022293
195,1.55965436868e+18,0.3125665784,0.3476345837,-0.114332445
196,1.55965436893e+18,-0.06706865877,0.3435988426,-0.144407779
197,1.55965436918e+18,0.01047041547,-0.2697057128,-0.1323771924
198,1.55965436943e+18,0.2028889358,0.3478490114,0.2504175007
199,1.55965436968e+18,-0.08986544609,0.1975352466,0.1480586231
200,1.55965436993e+18,0.2207427025,-0.1306509078,-0.3009105325
201,1.55965437018e+18,-0.2018880993,-0.06616675109,0.459002912
202,1.55965437043e+18,-0.3302562833,-0.1869684309,-0.3001851439
203,1.55965437068e+18,-0.3282424212,0.131908983,-0.00636374671
204,1.55965437093e+18,-0.0809674412,-0.8092004061,-0.2864629626
205,1.55965437117e+18,0.02727059834,0.4430719018,0.06788460165
206,1.55965437142e+18,-0.07252667844,-0.01534143556,0.2566094398
207,1.55965437167e+18,-0.09036967903,-1.153199196,-0.4799403846
208,1.55965437192e+18,0.02393883467,0.2098604739,-0.06179024279
209,1.55965437217e+18,0.9349809885,0.2575345635,0.05308934674
210,1.55965437242e+18,-0.1668720394,-0.09997587651,-0.1138467491
211,1.55965437267e+18,0.08359238505,0.2885146141,0.06539197266
212,1.55965437292e+18,0.4992631674,-0.7531918883,-0.2646740675
213,1.55965437317e+18,0.1840137094,0.4433820546,-0.002294306643
214,1.55965437342e+18,1.026717067,-0.3421325386,-0.1407479793
215,1.55965437367e+18,-0.4061179757,0.4808953106,0.00897166878
216,1.55965437392e+18,-0.04474422336,-0.3879740536,0.0175364539
217,1.55965437417e+18,0.3115941584,-0.420599699,-0.2453800142
218,1.55965437442e+18,0.01721273549,0.8462204933,0.246185407
219,1.55965437467e+18,-0.0777798295,-0.1335501373,-0.1318360716
220,1.55965437492e+18,-0.2779102027,-0.2148952037,0.2287575603
221,1.55965437517e+18,0.05001724139,-0.4626420736,-0.242173925
222,1.55965437542e+18,0.2257347852,0.1922158003,0.05055518448
223,1.55965437567e+18,-0.3328894079,0.4477562904,0.2006976455
224,1.55965437592e+18,-0.01845504716,-0.2321826667,0.04677664489
225,1.55965437617e+18,-0.03125667572,-0.07868465036,-0.1271005273
226,1.55965437642e+18,0.5113844872,-0.1169113591,-0.1606632769
227,1.55965437667e+18,0.3412584066,0.1829953492,-0.004864713177
228,1.55965437692e+18,0.33810848,0.1002588496,-0.1203178912
229,1.55965437717e+18,-0.1639924198,-0.08912248164,0.005111813545
230,1.55965437741e+18,-0.4462622702,-0.05594651774,-0.0212910641
231,1.55965437766e+18,-0.002054109238,-0.4103353024,0.0346160531
232,1.55965437791e+18,0.25208655,0.1626669765,0.03536546603
233,1.55965437816e+18,-0.3457958996,0.6561611891,-0.07327852398
234,1.55965437841e+18,-0.6280648708,-0.02238072082,0.4574114382
235,1.55965437866e+18,0.6179842949,-0.8483644724,-0.1742281616
236,1.55965437891e+18,0.01964247786,0.6597546935,-0.8726356626
237,1.55965437916e+18,0.1606280953,-0.2709957957,0.2122180611
238,1.55965437941e+18,0.09925205261,0.2868678868,0.5135544538
239,1.55965437966e+18,-0.9031777978,1.66320312,-0.4648064971
240,1.55965437991e+18,-0.07656850666,-0.4290356338,-0.1122575179
241,1.55965438016e+18,0.2914956808,-0.4417761564,0.1327444464
242,1.55965438041e+18,0.4164850414,0.8302620053,-0.02603572607
243,1.55965438066e+18,-0.08888833225,-0.4563972354,0.1945414096
244,1.55965438091e+18,0.5316446424,-0.3017531931,-0.09364779294
245,1.55965438116e+18,-0.05525941402,0.4650412798,-0.4763415456
246,1.55965438141e+18,0.03328790143,0.2218610644,0.1520998031
247,1.55965438166e+18,-0.3600857854,0.6204046011,0.3586289585
248,1.55965438191e+18,-0.1621247828,-1.266015172,-0.02519244701
249,1.55965438216e+18,-0.1644320339,0.189459458,-0.3343727589
250,1.55965438241e+18,-0.5791727304,0.7710703015,0.2830309868
251,1.55965438266e+18,-0.1152737811,-1.461914539,-0.01014152728
252,1.55965438291e+18,0.7396392822,1.613871455,-0.7942166924
253,1.55965438316e+18,-0.3065717816,0.2939253151,0.09919351339
254,1.55965438341e+18,0.8556936979,-1.042333245,-0.04095683619
255,1.55965438366e+18,-0.07407455891,0.1022843644,-0.3811368644
256,1.5596543839e+18,0.6417096853,0.1383148581,0.1384565085
257,1.55965438415e+18,-0.5197732449,0.2784677446,0.3421230912
258,1.5596543844e+18,-0.5100147724,-0.6278163791,0.2673579752
259,1.55965438465e+18,0.2039885372,-0.8186115026,0.1167549714
260,1.5596543849e+18,-0.08184115589,0.1894776821,-0.2517559826
261,1.55965438515e+18,-0.1378809214,0.6188408732,0.383547008
262,1.5596543854e+18,-0.1348192841,-0.07755461335,0.4658181965
263,1.55965438565e+18,0.8304677606,-0.2129133493,-0.4856609106
264,1.5596543859e+18,-0.06509612501,0.1140193418,0.001369025558
265,1.55965438615e+18,0.7487018108,0.5245915651,-0.1092734188
266,1.5596543864e+18,-0.9879626632,0.5464100838,0.1022939011
267,1.55965438665e+18,0.1449688226,-0.4170911908,0.1985697746
268,1.5596543869e+18,-0.5903755426,0.4138478935,0.02497011423
269,1.55965438715e+18,0.1119199321,0.3523946106,-0.03079716861
270,1.5596543874e+18,0.06185221672,0.3188924491,-0.7901016474
271,1.55965438765e+18,-0.1286189258,0.4379330873,0.1663137376
272,1.5596543879e+18,0.462215215,-0.3736759126,0.1392937899
273,1.55965438815e+18,0.3014785349,-0.3940711915,0.09436146915
274,1.5596543884e+18,-0.08588414639,0.1845222563,-0.1192674786
275,1.55965438865e+18,-0.3203704655,-0.1494627744,-0.09359676391
